tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
112757,DellCares,False,Fri Nov 24 18:44:29 +0000 2017,"@141056 Greetings. We're working with the internal team and need some more details regarding the voucher and warranty rejection you are referring to. Please DM the link or screenshot with the Voucher details and brief us more on the extended warranty rejection. Kindly, bear with us. ^SP",162645,112756.0
162645,141056,True,Sat Nov 25 14:19:53 +0000 2017,"@DellCares BMS voucher reg. ref. no. which was rejected is 201017D504767.
Ext. warranty was rejected the 1st time &amp; I was told that my laptop is not registered. I had to myself get it registered &amp; had to again apply for ext. warr. Reg ref no: 261017F038162 Still don't have any confirmation","162646,162647",112757.0
162646,DellCares,False,Sat Nov 25 15:15:34 +0000 2017,@141056 (2) conversation. Let me write to the team and we will update you on Tuesday or Wednesday as the team do not work during the weekend. ^PY,,162645.0
162647,DellCares,False,Sat Nov 25 15:15:33 +0000 2017,"@141056 Hi Yatin,
Thank you for sharing the details. We request you to delete all the post with the reference number or service tag for security issue and DM us so that we can have a secured (1)",,162645.0
162648,DellCares,False,Fri Nov 24 18:35:00 +0000 2017,"@153574 Hi Tiffany. We're very sorry to hear this. We shall take steps to rectify this right away. Please DM us the order number, along with the name on the order. We will check and help you in the best possible way.
^AH",,162649.0
162649,153574,True,Fri Nov 24 18:00:53 +0000 2017,@118197 @DellCares Thank you for having the worst customer service. Your people canceled my order &amp; your representatives are rude. AND still they won’t transfer me to the correct department.,162648,
162650,DellCares,False,Fri Nov 24 18:28:54 +0000 2017,@153575 Click on the link: https://t.co/dLp5T6tXJ3 which has a video which explains how to find the system service tag. ^MS(2),,162651.0
162651,153575,True,Fri Nov 24 17:40:06 +0000 2017,And let me call @DellCares because this laptop of mine is barely used but runs like molasses and the sound keeps chipping out. I only bought it last year. I swear they gave me refurbished laptop. 😐🤔,"162650,162652,162653",
162652,DellCares,False,Fri Nov 24 18:28:54 +0000 2017,"@153575 Hi,
That does not sound good. We will look into this. Kindly brief us on the issue which you are facing with the system. DM the system service tag along with the registered owner's name and email address. (1)",,162651.0
162654,DellCares,False,Fri Nov 24 18:26:00 +0000 2017,"@153576 Unfortunately, there are only limited configuration options available and you can choose the one you would prefer online. Kindly elaborate on the query about the Intel processors and we will try help.^MK(2)",162655,162656.0
162655,153576,True,Fri Nov 24 19:14:24 +0000 2017,@DellCares I am.looking at the inspiron 15 5000 i5-825ou with 8gbram 256 sad I see 15% discount up until close of play Monday? I have got ing.monday?,162657,162654.0
162657,DellCares,False,Fri Nov 24 19:54:30 +0000 2017,"@153576 We advise that you place an order before the offer validity expires. We apologize, as we didn't quite understand your second query.

^MK",,162655.0
162658,DellCares,False,Fri Nov 24 18:25:00 +0000 2017,"@153576 Martin,we have multiple models in our 5000 series and we will need specific system information to provide details about the upgrade options. Please check our website and you will find all available configurations listed there. (1)",,162656.0
162665,DellCares,False,Fri Nov 24 18:07:00 +0000 2017,@153577 Hi Kat. We're sorry to hear about the issue. Please let us know if the order is placed already or if are you seeking any assistance in placing an order. Please DM us. ^AH,162666,162667.0
162666,153577,True,Fri Nov 24 18:33:47 +0000 2017,@DellCares Well since this last rep I just spoke to let me know that the order can now no longer be placed as the item is sold out 🤷🏻 do you feel you have the ability to still assist me? Because I'm thinking no.,"162668,162669",162665.0
162668,DellCares,False,Fri Nov 24 19:19:54 +0000 2017,"@153577 We are an after-sales support team. We have a limited scope of support regarding sales. We can assist you further after an order is placed. We're sorry that you missed out on the order. Please reach out to our sales team for upcoming offers and discounts.
^AH",,162666.0
162669,DellCares,False,Sat Nov 25 23:39:56 +0000 2017,"@153577 Hi, Just a quick note that we would be closing this interaction here for the time being. Please feel free to reach out after you have placed an order and require help with the order.
^AH",,162666.0
166049,DellCares,False,Fri Nov 24 20:19:00 +0000 2017,"@154570 information including appropriate mitigation measures. Customers can view the support article for Dell servers here. For Dell client products, we will be updating our support site as information becomes available.^KT(2) https://t.co/oEoSPnwg0y",,166050.0
166051,DellCares,False,Fri Nov 24 20:18:29 +0000 2017,@154570 We would like to inform you that the Dell is aware of the Intel ME/TXE Elevation of Privileges vulnerabilities and we will be providing the Intel firmware patch for affected products via a BIOS update. We encourage customers to review Intel’s support article for (1) https://t.co/oEoSPnwg0y,166052,166050.0
166052,154570,True,Fri Nov 24 20:27:48 +0000 2017,"@DellCares Sure, based on that site you have update scheduled for a Windows-Only update to my Linux Developer's edition 9350 in a month and a half.  I feel that's sub-par.  Hence my twitter blasting you.  You could do better.",,166051.0
166053,DellCares,False,Fri Nov 24 19:23:00 +0000 2017,@154571 We regret your experience. Please follow us and DM the service tag and the concerns regarding your system. We will review and assist you further. Click on the link- https://t.co/xzcHw3U7XB to watch a video on how to locate service tag. ^VR,,166054.0
166054,154571,True,Fri Nov 24 18:56:49 +0000 2017,"@DellCares @118197 if a 1600$ XPS laptop goes bad in 4 months of use and I am charged 169$ on top of it to upgrade my warranty , cant I spend the same amount and get an Apple Mc instead !!","166053,166055",
59364,DellCares,False,Fri Nov 24 21:23:51 +0000 2017,@129531 We regret your experience. Follow us and DM the system tag. We will be glad to review the system details and share further options. Click on the link-- https://t.co/382oVQgUTE to watch a video on how to locate service tag. ^VR,,59363.0
170334,DellCares,False,Sun Sep 13 23:30:08 +0000 2015,"@155686 Hi, you may enter the area code and the mobile number and it would accept the details. 1/2","170335,170336",170337.0
170335,155687,True,Fri Nov 24 21:16:51 +0000 2017,"@DellCares @155686 Two years later, it's still ridiculously painful entering phone numbers, the forms provide zero help with formatting, and the system doesn't work without them. It's stupid crazy and must be costing you money.

Next time I see Mike or Jeff Clarke they'll get an earful....",,170334.0
170336,155686,True,Sun Sep 13 23:31:16 +0000 2015,@DellCares it didn't when I tried. Do I include the plus? Customer service assistant said it was a bug on the site,170338,170334.0
170338,DellCares,False,Wed Sep 16 01:53:26 +0000 2015,@155686 Reach out to us if you have any queries and we'll be glad to assist you. ^RS,170339,170336.0
170339,155687,True,Fri Nov 24 21:19:39 +0000 2017,"@DellCares @155686 I note you didn't answer his question, and British mobile phone numbers don't really have area codes. Sad.",170340,170338.0
170340,155687,True,Fri Nov 24 22:57:29 +0000 2017,"@DellCares @155686 In case anyone searches, the format 07713-123456 worked for me....",,170339.0
173162,DellCares,False,Fri Nov 24 22:56:00 +0000 2017,"@156520 We are so sorry to hear that. Hope you are doing well and there isn’t any damage to your property. Please DM the system tag, your email address. We will review system details and share further options. ^VR",,173163.0
173163,156520,True,Fri Nov 24 22:21:16 +0000 2017,"@DellCares Hello, no worries. One component of my Dell XPS 15 burned out when I plugged it into a socket.
It is still under premium warranty. What recourse is available to me ?",173162,173164.0
173164,DellCares,False,Fri Nov 24 22:14:55 +0000 2017,@156520 Thank you for contacting us. We are a support team who assist our customers on Twitter primarily in English. Kindly rephrase your query in English and we'd be happy to assist you. ^VR,173163,173165.0
173165,156520,True,Fri Nov 24 21:53:16 +0000 2017,"Coucou @9853, j'ai branché mon PC sur une prise dans l'un de vos TGV et ça lui a été fatal. Quel recours s'offre à moi ? @DellCares","173164,173166",
173167,DellCares,False,Fri Nov 24 22:42:29 +0000 2017,"@156521 Thank you for contacting us. We shall have this checked. Kindly share your system service tag: Email ID: and registered owner's name and the steps you have performed to reset the machine. Service tag  https://t.co/Sk6wsA0UKy
^KT https://t.co/oEoSPnwg0y",,173168.0
173168,156521,True,Fri Nov 24 21:52:27 +0000 2017,@118197 @DellCares why is it taking 3+ hours to reset my brand new laptop !?,173167,
173169,DellCares,False,Fri Nov 24 22:32:27 +0000 2017,@156522 We understand where you are coming from. You can reach out to our escalations team about your concerns as they are the highest point of contact and we defer to their expertise. ^KT https://t.co/oEoSPnwg0y,173170,173171.0
173170,156522,True,Thu Nov 30 01:31:29 +0000 2017,"@DellCares There's no expertise happening. Dell isnt doing anything except running a customer in circles. Congrats, another unsatisfied customer. I have reached out to a social platform for a reason, for advanced resolution cuz I haven't gotten it. This is b.s.",173172,173169.0
173172,156522,True,Thu Nov 30 01:50:11 +0000 2017,"@DellCares I'm stuck with a defective device..and my school grades have suffered enough dealing with the faulty, noneffective troubleshooting process aka ""The Depot"" that customers are being dealt from @118197.",,173170.0
173171,156522,True,Fri Nov 24 21:36:40 +0000 2017,"@DellCares You know this email communication is crap. I am getting the same b.s., keep repeating the same defective issues. I'm really trying to handle this without taking further action. Why isn't a request of a replacement device taken into account? #frustrated2themax",173169,173173.0
173173,DellCares,False,Tue Nov 21 18:46:55 +0000 2017,@156522 We suggest you to reply to their email so that they can provide the available options in this case. Kindly remove the pictures from public tweet for security reasons.^KT(2) https://t.co/oEoSPnwg0y,173171,173174.0
173174,156522,True,Tue Nov 21 17:50:23 +0000 2017,@118197 @DellCares Very very unfortunate. Tired of repeating myself and tired of being dissatisfied.,"173173,173175",173176.0
173176,118197,True,Tue Nov 21 16:45:00 +0000 2017,@156522 So sorry to hear that you're facing issues with service Jessica.  Please let @DellCares know how we can support you.,"173174,173177,173178",173179.0
173180,DellCares,False,Fri Nov 24 22:27:00 +0000 2017,@156523 We are concerned to read your tweets and apologize for the inconvenience caused! Please share the order number or any reference number along with the registered owner name via DM for us to take a closer look and assist you accordingly. ^MU https://t.co/oEoSPnwg0y,173181,173182.0
173181,156523,True,Fri Nov 24 22:45:14 +0000 2017,@DellCares Sent you a DM. Waiting for a response. My credit card was charged twice and my husband's card was charged twice. We've been told we can't get the additional amounts refunded until 72 hours from now. THIS IS UNACCEPTABLE!!!,,173180.0
173182,156523,True,Fri Nov 24 21:40:06 +0000 2017,@156524 @118197 @DellCares @115817 Ugh...,173180,173183.0
173183,156524,True,Fri Nov 24 21:34:41 +0000 2017,@156523 @118197 @DellCares Sounds as bad as @115817 Customer Service. What can brown do for you? Not deliver a package overnight as paid for.,173182,173184.0
173184,156523,True,Fri Nov 24 21:32:43 +0000 2017,Hey @118197 and @DellCares Got through to customer service. Said the charge wasn’t going through. Then it did. Now they’ve charged it TWICE to my credit card. Calling back. #ThisIsRidiculous,173183,
173185,DellCares,False,Fri Nov 24 22:21:28 +0000 2017,"@156525 registered owner’s name and email address to assist you further. To locate the service tag, click here: 
https://t.co/y8TKOZzs5d
^MK(2)",173186,173187.0
173186,156525,True,Fri Nov 24 22:28:29 +0000 2017,@DellCares This is related to an order. Not an item I currently have.,,173185.0
173188,DellCares,False,Fri Nov 24 22:21:27 +0000 2017,"@156525 We are sorry to hear about your experience. We are here to help you. Please provide a brief description of the issue you are facing and also DM the system service tag,(1)",173189,173187.0
173189,156525,True,Fri Nov 24 22:26:53 +0000 2017,"@DellCares I have been on hold a total of 40 minutes. Spoken to rudely. Hung up on. 
I got an email from dell with the wrong name in the shipping and billing address section. My sister’s name is there three times. I was just told it was an automatically generated error. I can DM.",,173188.0
173190,DellCares,False,Fri Nov 24 22:14:26 +0000 2017,"@156526 The BIOS update is in an .EXE format and you would not be able to update it as such. For the updates, please refer to Ubuntu support forums on how to run them. Please confirm the service tag with us if you have any further queries. ^SA",173191,173192.0
173191,156526,True,Sat Nov 25 12:00:50 +0000 2017,"@DellCares Heh, Ubuntu is cleverer than us, it certainly did update the bios, junking the information to the bootx86.efi or whatever it is I pointed it at to get this booting again. I guess running unsupported OSes is my bad...",173193,173190.0
173193,DellCares,False,Sat Nov 25 12:47:52 +0000 2017,"@156526 Sorry about that. Since we have limited expertise on Ubuntu, we are unable to help you much. Please do let us know if you any hardware concerns with the system and we will be more than help to check this for you.

^AV",173194,173191.0
173194,156526,True,Sat Nov 25 12:49:27 +0000 2017,"@DellCares No worries, It really was a case of operator error here. I clicked a button that popped up and there was no going back :D Thanks for the responses.",173195,173193.0
173195,DellCares,False,Sat Nov 25 13:31:58 +0000 2017,"@156526 You are most welcome. Glad to know the issue is fixed. Feel free to write to us for any future concerns.

^AV",,173194.0
173192,156526,True,Fri Nov 24 21:25:43 +0000 2017,@DellCares my XPS 13 9360 running ubuntu 17 is telling me I should update firmware from 0.1.3.2 to 0.2.3.1.. the update button does nothing. Why and how would I apply this update? I'm struggling to find docs.,173190,
173196,DellCares,False,Fri Nov 24 22:09:27 +0000 2017,"@156527 Thank you for writing in, Janet. We would like to confirm if you are referring to your system password or your Dell account password. Kindly confirm the details via DM so that we can take this up further. ^MS",,173197.0
175884,DellCares,False,Sat Nov 25 00:11:54 +0000 2017,"@157347 Hi John,

We have responded to your query via DM.

-Farooq",175885,175886.0
175885,157347,True,Sat Nov 25 00:18:14 +0000 2017,"@DellCares I have replied to your response via dm, please read and reply",,175884.0
175888,DellCares,False,Fri Nov 24 23:55:29 +0000 2017,@157348 Looping in @121718 for further assistance. ^KL https://t.co/oEoSPnwg0y,,175889.0
175890,DellCares,False,Fri Nov 24 23:36:51 +0000 2017,"@157349 Hi Sanjuana,

This is concerning, Do let us know how this happened. In order for us to assist you better, please DM the service tag of the computer over a direct message. To locate the tag refer to https://t.co/BXJYng7IHX ^SA",,175891.0
175891,157349,True,Fri Nov 24 22:45:44 +0000 2017,Well my laptop just did this @DellCares https://t.co/ZVwIVC6uDl,175890,
175892,DellCares,False,Fri Nov 24 23:28:23 +0000 2017,"@157350 Sorry to hear about the issue. Please allow up to 10 business days for email and up to 3 months for Direct Mail for your preferences to take effect. 
^AH",,175893.0
175895,DellCares,False,Fri Nov 24 23:17:58 +0000 2017,@157351 Click on the link: https://t.co/eOBI1YeTpm which has a video which explains how to find the system service tag. ^MS(2),,175896.0
175896,157351,True,Fri Nov 24 22:44:42 +0000 2017,Nie wieder ein Laptop von @DellCares.,"175895,175897,175898,175899",
175897,DellCares,False,Fri Nov 24 23:17:27 +0000 2017,"@157351 Hi,
Thank you for reaching out to us. We are primarily an English based support. Kindly rephrase your query in English and DM the system service tag along with your email address.(1)",,175896.0
175900,DellCares,False,Fri Nov 24 22:59:23 +0000 2017,"@157352 To locate the service tag, refer the link:
https://t.co/yBxIC4VKkA.
If it is a purchase order, then please DM the order number, registered owner's name and email address.
^KL (2/2) https://t.co/oEoSPnwg0y",175901,175902.0
175901,157352,True,Fri Nov 24 23:21:22 +0000 2017,@DellCares I have dm’d you,,175900.0
175903,DellCares,False,Fri Nov 24 22:58:51 +0000 2017,"@157352 Hi Harry,
We are here to help. Please DM the issue. If it is a technical issue with the system, share the service tag number, registered owner's name and email address to assist you better.(1) https://t.co/oEoSPnwg0y",,175902.0
175904,DellCares,False,Fri Nov 24 22:58:50 +0000 2017,"@157353 We regret your experience. Follow us and DM system tag/service request number, your email address. We will review and assist you further. Click on the link-https://t.co/FcgVQZvMkq to watch a video on how to locate tag and share it with us. ^VR",,175905.0
175905,157353,True,Fri Nov 24 22:46:49 +0000 2017,"@DellCares My XPS laptop didn't work right out of the box. Ongoing guided repairs with tech support have made matters worse. Cannot connect to the agent in the Advanced Resolution Group. Computer totally non-functional after today's hardware ""repair."" Please help asap.",175904,
178076,DellCares,False,Sat Nov 25 01:20:34 +0000 2017,"@157973 Hi Tom,
We regret the inconvenience caused. We will have this checked. Kindly DM the reference number/ system service tag along with your email address and we will look into this. Use the link https://t.co/vlAufySNkE to find the tag. ^MS",178077,178078.0
178077,157973,True,Sun Nov 26 14:51:43 +0000 2017,"@DellCares My system service tag is HDPR0F1  email is __email__ ;  problem is I purchased  order # 169783718 as recommended by Dell last year and it is the wrong memory card,  it wont fit,  I want to exchange it for one that does. thx","178079,178080",178076.0
178079,DellCares,False,Sun Nov 26 15:48:26 +0000 2017,"@157973 Also, please remove the order# and tag from the public view for security reasons.

^PK
2/2",178081,178077.0
178081,157973,True,Sun Nov 26 21:23:44 +0000 2017,"@DellCares Hi PK  
I don't agree ,  yes I did not install it until now,  but it is new and Dell recommended it and it is the wrong part,  in addition,  you are still recommending it on your website.  I think this deserves consideration beyond the 30 day window since you recommended it.",178082,178079.0
178082,DellCares,False,Sun Nov 26 22:01:58 +0000 2017,"@157973 Hi Tom,
As mentioned earlier, there is little we can do here. We would have been able to replace the memory module if it were within 30 days of purchase.^SA",,178081.0
178080,DellCares,False,Sun Nov 26 15:48:26 +0000 2017,"@157973 Hi Tom,
Thank you for the details. We see that you have already contacted our care team and since the order is more than a month old, we'll be unable to have it exchanged. We are sorry about that.
1/2",,178077.0
178085,DellCares,False,Sat Nov 25 01:15:00 +0000 2017,"@157347 Hi John,

We have responded to your query via DM.

-Farooq",,178086.0
178086,157347,True,Sat Nov 25 00:36:57 +0000 2017,"Hey @118197 @DellCares just spoke with my cc company, they authorized payment yesterday when order was placed, @118197 cancelled the order, and cannot give me a reason why. Pure SHIT customer service @118197 @DellCares I will go ahead a purchase a competitors product!!!",178085,
178087,DellCares,False,Sat Nov 25 00:39:00 +0000 2017,"@157974 Hi. We understand that this is certainly not an ideal scenario to be in. Unfortunately, the verification process cannot be expedited. We can however check and see what best can be done. Kindly DM us the order number and name on the order to check further.
^AH",,178088.0
178092,DellCares,False,Sat Nov 25 00:33:25 +0000 2017,@157975 Thank you for confirming. We shall take this further. Thank you for notifying us. ^EM,178093,178094.0
178093,157975,True,Sat Nov 25 07:10:00 +0000 2017,@DellCares He still hasn't gotten a response.,"178095,178096,178097",178092.0
178095,DellCares,False,Sat Nov 25 07:33:29 +0000 2017,"@157975 Hi, 

We do reach all the customers who reach out to us. If possible please loop in your friend so that we can proceed further. Else you may share the twitter handle with us. 

^KP",,178093.0
178096,DellCares,False,Sun Nov 26 19:31:26 +0000 2017,"@157975 Hi, 
This is a follow up message to know if your friend’s issue was addressed.
Please let us know if any assistance is required.
^EM",,178093.0
178097,DellCares,False,Mon Nov 27 17:05:29 +0000 2017,"@157975 We would be archiving this case till we hear from you.
Please reach out to us if any assistance required. We would be happy to assist you. ^EM",,178093.0
178099,157975,True,Fri Nov 24 23:12:09 +0000 2017,"Have a friend who ordered a monitor through @118197 @DellCares directly, order hasn't shown up for him yet, he called their support, transferred him, and then left him on hold until the office closed.. can't call back in now

TERRIBLE CUSTOMER SERVICE, DELL",178098,
178100,DellCares,False,Sat Nov 25 00:22:00 +0000 2017,"@157976 Greetings Jack,
We have been notified that the order is gone through. The order number is 558929444. As per our records, the order is estimated to be shipped by 5th December. ^RS",,178101.0
178101,157976,True,Thu Nov 23 04:11:49 +0000 2017,@DellCares Info was DM'd,"178100,178102,178103",178104.0
178104,DellCares,False,Thu Nov 23 03:28:32 +0000 2017,"@157976 Greetings,
Thanks for reaching out. Please direct message the order number, registered name on the account and your email address. Based on the current order status, we'll let you know further options. ^RS",178101,178105.0
178105,157976,True,Thu Nov 23 02:51:43 +0000 2017,@DellCares ordered a laptop and my cc company flagged it due to to it being an irregular charge. I asked them to remove the flag but will I need to place another order?,178104,
187854,DellCares,False,Tue Oct 03 15:40:31 +0000 2017,@160083 We'll look into it right away. Kindly DM the below details: 1. The registered owner's name: 2.(1) https://t.co/oEoSPnwg0y,,187855.0
187855,160083,True,Tue Oct 03 14:45:52 +0000 2017,@160084 @118197 @160085 @160086 Does not help when your device konks off randomly at the end of a long day's worth of work. @118197 @DellCares 8th time https://t.co/szGvuPvYa9,"187854,187856,187857",187858.0
187862,DellCares,False,Tue Oct 03 15:26:33 +0000 2017,@160087 Is the adaptor unable to charge the device? ^VR (3/3),187863,187864.0
187863,160087,True,Tue Oct 03 15:28:09 +0000 2017,"@DellCares Hi, will send you DM a bit later.
Adapter charges device with no issues, but I am afraid that cable will snap some time in future",187865,187862.0
187865,DellCares,False,Tue Oct 03 16:14:00 +0000 2017,"@160087 We understand and thanks for the update. DM the tag at your convenience, we will review and assist. ^VR",,187863.0
187864,160087,True,Tue Oct 03 14:41:01 +0000 2017,"@DellCares so this is the normal ""wear and tear""??? seriously? https://t.co/qBhbKjE04n","187862,187866,187867,187868",
187866,DellCares,False,Tue Oct 03 15:25:27 +0000 2017,@160087 Click on the link-https://t.co/qBSmxTMdTS to watch a video on how to locate the service tag. (2/3),,187864.0
187867,DellCares,False,Tue Oct 03 15:25:27 +0000 2017,@160087 We are here to help. Follow us and DM the system tag &amp; your email address to review the system details (1/3),,187864.0
187869,DellCares,False,Tue Oct 03 15:21:58 +0000 2017,"@160088 Also, let us know if you have made any software or hardware changes to the system? Please DM us. ^VR (3/3)",187870,187871.0
187870,160088,True,Tue Oct 03 16:55:36 +0000 2017,@DellCares i sent you a DM please reply,,187869.0
187872,DellCares,False,Tue Oct 03 15:21:33 +0000 2017,@160088 Click on the link-https://t.co/zEim8Fhslw to watch a video on how to locate service tag. ^VR (2/3),,187871.0
187873,DellCares,False,Tue Oct 03 15:21:00 +0000 2017,@160088 Greetings from Dell's Social Media team. Follow us and DM the system tag &amp; your email address to review system details (1/2),191669,187871.0
191669,160088,True,Tue Oct 03 16:42:49 +0000 2017,@DellCares thank you for getting back to me so quick i will DM you more details,,187873.0
191670,DellCares,False,Tue Oct 03 15:06:00 +0000 2017,@161045 which has a video which explains how to find the system service tag. ^MS(4),,191671.0
191671,161045,True,Tue Oct 03 14:14:48 +0000 2017,@128596 @DellCares Hope my problem get resolved soon 😊,"191670,191672,191673,191674",191675.0
191675,128596,True,Tue Oct 03 13:59:12 +0000 2017,"@161045 Hi Kanish, thank you for reaching out to us. Looping in our support team @DellCares to assist you.",191671,191676.0
191672,DellCares,False,Tue Oct 03 15:06:00 +0000 2017,@161045 name and email address so that we can assist you better. Click on the link: https://t.co/WyvtOtaxyB (3),,191671.0
191673,DellCares,False,Tue Oct 03 15:06:00 +0000 2017,@161045 trying to connect a Bluetooth device to the system? DM the service tag along with the registered owner's(2),,191671.0
191677,DellCares,False,Tue Oct 03 15:05:27 +0000 2017,"@161046 Should you need our assistance at any point, please let us know. ^KL(2/2)",,191678.0
191678,161046,True,Tue Oct 03 14:36:45 +0000 2017,@DellCares I've already worked with support and they stated there were issues with the site and sent me the drivers. It is now backup....,"191677,191679",191680.0
191680,DellCares,False,Tue Oct 03 14:33:00 +0000 2017,"@161046 drivers?

To locate the service tag, refer the link:
https://t.co/eP8CDCBPuG. ^KL(3/3)",191678,191681.0
191681,161046,True,Tue Oct 03 14:00:28 +0000 2017,@DellCares is there currently an issue with the driver download section of your site? I'm having some issues. Thanks. https://t.co/uuLXDiYANh,191680,
191682,DellCares,False,Tue Oct 03 14:57:53 +0000 2017,"@161047 your system's service tag, registered owner's name and email address to assist you further.
^NR  (5)",191683,191684.0
191683,161047,True,Tue Oct 03 15:05:19 +0000 2017,@DellCares Looks like the site is back up. I tried on my phone and computer. Other co-workers were having same issue,191685,191682.0
191685,DellCares,False,Wed Oct 04 09:03:56 +0000 2017,"@161047 Hi Phil,

Awaiting for your response. Please do get back to us with the system details to help you further.

-Navya",191686,191683.0
191686,161047,True,Wed Oct 04 10:06:23 +0000 2017,@DellCares Issue was resolved,"191687,191688",191685.0
191687,DellCares,False,Wed Oct 04 10:27:00 +0000 2017,"@161047 do get back to us with the details mentioned in our previous message to assist you further.
^NR  (2)",,191686.0
191688,DellCares,False,Wed Oct 04 10:27:00 +0000 2017,"@161047 Hi Phil,
Glad to know that the issue has been resolved. 
In case you have any other issues, (1)",,191686.0
191684,161047,True,Tue Oct 03 14:05:39 +0000 2017,@DellCares https://t.co/v6ZH1a5ZHF is not loading,"191682,191689,191690,191691,191692",
191689,DellCares,False,Tue Oct 03 14:57:00 +0000 2017,"@161047 could you please try accessing the site from the other machine?
Please DM us with all the details along with (4)",,191684.0
191690,DellCares,False,Tue Oct 03 14:56:29 +0000 2017,"@161047 Have you tried opening this from a different browser?

If you have any other good known  system, (3)",,191684.0
191691,DellCares,False,Tue Oct 03 14:56:01 +0000 2017,"@161047 the browser since our support page is working fine on our end.
Which browser are you currently using? (2)",,191684.0
191692,DellCares,False,Tue Oct 03 14:56:00 +0000 2017,"@161047 Hi Phil,

Thank you for reaching out to us. We would be glad to get this checked for you.
This might be an issue with (1)",,191684.0
195068,DellCares,False,Wed Oct 04 22:22:55 +0000 2017,@161842 We have a dedicated team for the Enterprise system.  Looping in @121718 team. ^PL,195069,195070.0
195069,121718,True,Wed Oct 04 23:02:48 +0000 2017,"@DellCares @161842 Hi,
Please follow us, DM the service tag of the printer. Let us know, if you were able to printer earlier. ^IR",,195068.0
195070,161842,True,Wed Oct 04 21:46:44 +0000 2017,"@Dellcares My Dell 2150cn Color Printer appears to be unable to print homogeneous colours, what can I do to fix it? (already changed toners) https://t.co/YHnwi6TAsR",195068,
195071,DellCares,False,Wed Oct 04 20:48:00 +0000 2017,@161843 requested for us to go ahead and assist you with all the available options at the earliest. ^VS (2/2),,195072.0
195072,161843,True,Wed Oct 04 19:58:49 +0000 2017,@DellCares change at all.,"195071,195073,195074,195075",195076.0
195076,161843,True,Wed Oct 04 19:58:33 +0000 2017,@DellCares There's no limitation set &amp; the key is functioning... The on-screen brightness slider moves up and down but the actual brightness doesn't...,195072,195077.0
195077,DellCares,False,Mon Oct 02 03:05:28 +0000 2017,@161843 get back with the requested details for us to assist you further. ^VS,195076,195078.0
195078,161843,True,Wed Sep 27 21:32:29 +0000 2017,"@DellCares My XPS 15 9550 won't allow me to adjust brightness... Display drivers are all up to date, please advise :)",195077,
195073,DellCares,False,Wed Oct 04 20:47:32 +0000 2017,@161843 Thank you for the update. I would appreciate if you could direct message the service tag and the details requested (1/2),,195072.0
195079,DellCares,False,Wed Oct 04 16:26:00 +0000 2017,@161844 To review system details. Click on the link-https://t.co/vExPyUJ2XX to watch a video on how to locate service tag (2/2). ^VR,,195080.0
195080,161844,True,Wed Oct 04 15:39:33 +0000 2017,My Dell CPU is stopped working due to power supply trouble as per customer care hence  kindly help us @118197 @DellCares @10736,"195079,195081,195082",
195081,DellCares,False,Wed Oct 04 16:25:28 +0000 2017,@161844 Greetings from Dell's Social Media team. We are here to assist you. Follow us and DM the system tag &amp; your email address (1/2),,195080.0
195083,DellCares,False,Wed Oct 04 16:05:28 +0000 2017,@161845 Sure! Thank you so much! ^MU,,195084.0
195084,161845,True,Wed Oct 04 15:12:52 +0000 2017,@DellCares Please do give feedback very much deserved 👍,195083,195085.0
195085,DellCares,False,Wed Oct 04 15:10:33 +0000 2017,"@161845 Sorry to hear about the technical issues with your new system, Suzanne! We will have this feedback cascaded to the concerned /1",195084,195086.0
195086,161845,True,Wed Oct 04 14:21:27 +0000 2017,@DellCares Thx Vivek Pandey spent 6 hrs+ 2 resolve techy problem with my new laptop Not great start however his support reinvented my faith,"195085,195087",
195088,DellCares,False,Wed Oct 04 15:54:00 +0000 2017,@161846 send us a DM with the purchase invoice and order # of the mouse. ^NR  (2),,195089.0
195089,161846,True,Wed Oct 04 14:56:01 +0000 2017,"@DellCares I bought the mouse VM615 on July 25, 2017 and it does not work even with new batteries","195088,195090",
195090,DellCares,False,Wed Oct 04 15:54:00 +0000 2017,"@161846 Hi, Gaetano. Thank you for contacting us.  Have you check with any other mouse to see if it works all right? Please (1)",,195089.0
195091,DellCares,False,Wed Oct 04 15:41:28 +0000 2017,@161847 We have replied to you via DM. Please check. ^KT https://t.co/oEoSPnwg0y,,195092.0
195092,161847,True,Wed Oct 04 14:53:20 +0000 2017,@DellCares Thier card https://t.co/nIKuFLLHud,195091,195093.0
195093,DellCares,False,Wed Oct 04 10:14:53 +0000 2017,@161847 We'll look into it right away to provide possible options. Kindly DM the below details: 1. The registered owner's name: 2.(1) https://t.co/oEoSPnwg0y,"195092,195094",195095.0
195095,161847,True,Wed Oct 04 09:30:00 +0000 2017,@DellCares https://t.co/WfjE2Rh5nv,"195093,195096",
195097,DellCares,False,Wed Oct 04 15:26:28 +0000 2017,"@161848 registered owner’s name and email address.
How to find service tag: https://t.co/qJqtPXFfjD 

^NR (3)",,195098.0
195098,161848,True,Wed Oct 04 14:38:38 +0000 2017,@DellCares How can I put in a warranty request via email without diagnostics? It won't let me past this step.,"195097,195099,195100,195101,195102,195103,195104",
195099,DellCares,False,Wed Oct 04 15:26:28 +0000 2017,"@161848 more specific about the technical issue that you are facing in regards to your system?
Also DM us your system’s service tag, (2)",,195098.0
