tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
74552,AppleSupport,False,Thu Nov 30 13:44:26 +0000 2017,@132698 We'd be happy to help you with this.  Let us know in DM the Apple Watch you're currently using and what version of watchOS is installed. https://t.co/GDrqU22YpT,,74553.0
74553,132698,True,Thu Nov 30 05:06:23 +0000 2017,So annoyed when my Apple Watch tells me to stand so I stand and move around for more than a minute but it still doesn’t want to count. Ahh what more do I need to do @AppleSupport,74552,
74554,AppleSupport,False,Thu Nov 30 13:43:54 +0000 2017,@132699 We'd love to help look into this and get you back in action. Can you send us a DM with some additional details? https://t.co/GDrqU22YpT,,74555.0
74555,132699,True,Thu Nov 30 05:32:16 +0000 2017,"@AppleSupport 

My iphone just randomly shut off &amp; when I turned it back on it deleted all of my photos...",74554,
75201,AppleSupport,False,Thu Nov 30 13:43:24 +0000 2017,"@132838 We want your iPad running smoothly on the new iOS 11 software. What's going on with your iPad so that we can see how we are able to assist you today, and make your iPad better?",,75202.0
75203,AppleSupport,False,Thu Nov 30 13:43:24 +0000 2017,@132839 We can help out with your iPhone 7 performance on iOS 11. Do you know what version of the iOS is on the device?,"75204,75205",75206.0
75204,132839,True,Thu Nov 30 16:00:29 +0000 2017,@AppleSupport I attached a image with the IOS version,75207,75203.0
75207,AppleSupport,False,Thu Nov 30 16:40:31 +0000 2017,@132839 Thanks for that. Let us know in DM any steps you’ve taken with your iPhone 7 to continue. https://t.co/GDrqU22YpT,,75204.0
75205,132839,True,Thu Nov 30 16:00:08 +0000 2017,@AppleSupport  https://t.co/8HHnWvefY1,,75203.0
75208,AppleSupport,False,Thu Nov 30 13:43:24 +0000 2017,@132840 Thanks for bringing this to our attention. We'd love to assist you with Safari. Can you provide us with the details of what's happening? We'll take it from there.,,75209.0
75209,132840,True,Thu Nov 30 05:03:49 +0000 2017,Why does Safari on my iPhone literally never work #appleprobs @AppleSupport,75208,
79994,AppleSupport,False,Thu Nov 30 13:13:00 +0000 2017,"@133756 OK, thanks for the update. Feel free to reach out again if you need any future assistance.",,79995.0
79995,133756,True,Thu Nov 30 04:23:32 +0000 2017,@AppleSupport I talked to Apple support on the phone. Thank you tho,79994,79996.0
79996,AppleSupport,False,Thu Nov 30 03:58:27 +0000 2017,"@133756 Hi there. Are you able to sign in to the iOS App Store from your device without issue? Please DM details, we'll meet you there to help. https://t.co/GDrqU22YpT",79995,79997.0
79997,133756,True,Thu Nov 30 03:42:36 +0000 2017,Dear @AppleSupport I’ve tried to enter my password a few times now and it keeps kicking back to my iPhone. This is really aggravating https://t.co/OynUUzWA0t,79996,
79998,AppleSupport,False,Thu Nov 30 13:10:03 +0000 2017,@133757 Thanks for reaching out. We're happy to help. Feel free to send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,,79999.0
79999,133757,True,Thu Nov 30 04:13:56 +0000 2017,"Dear @AppleSupport, *HUGE* issue at MacOS High Sierra. Ms Outlook is not working. Are you aware of it @115858?@116333 ?? https://t.co/sqrbAK3okU","79998,80000",
80001,AppleSupport,False,Thu Nov 30 13:09:32 +0000 2017,@133758 We want to help. Let's move over to DM. Let us know what country you're located in. https://t.co/GDrqU22YpT,,80002.0
80003,AppleSupport,False,Thu Nov 30 13:09:32 +0000 2017,@133759 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,80004.0
80005,AppleSupport,False,Thu Nov 30 13:09:00 +0000 2017,"@133760 We're glad to hear you got it figured out. If you run into any issues in the future, reach back out and we'll be happy to help.",,80006.0
80006,133760,True,Thu Nov 30 05:29:12 +0000 2017,"@133761 @AppleSupport 🙏got it. Was afraid to try that, wasn’t sure if I’d be able to unmute. Much better UI!",80005,80007.0
80007,133761,True,Thu Nov 30 05:26:51 +0000 2017,@133760 @AppleSupport Nope. Still there. And now you can swipe a message to mute or Unmute. https://t.co/KRJ1gKtQcQ,80006,80008.0
80008,133760,True,Thu Nov 30 05:08:52 +0000 2017,@AppleSupport did option to mute individual iMessage threads disappear in #iOS11?,80007,
81764,AppleSupport,False,Thu Nov 30 13:42:32 +0000 2017,@134113 Apple Pay is not currently supported in India. We keep a current list of countries that support Apple Pay here: https://t.co/tKY0Mal39U,,81765.0
81765,134113,True,Thu Nov 30 05:18:30 +0000 2017,@AppleSupport Please give me some info on Apple Pay on ios11 on iPhone 7 India support. Thanks in advance.,81764,81766.0
81766,AppleSupport,False,Thu Nov 30 01:12:02 +0000 2017,"Discover helpful tips, check your warranty, and chat with us, all with the Apple Support app.

https://t.co/rSmBOgYeAm","81767,81768,81769,81770,81771,81772,81773,81774,81775,81776,81777,81778,81779,81780,81781,81782,81783,81784,81785,81786,81787,81788,81789,81790,81765,81791,81792,81793",
81794,AppleSupport,False,Thu Nov 30 13:41:31 +0000 2017,"@127204 We're happy to look into issues concerning your battery. Please DM us your model iPhone and if you've made any changes to it recently; adding new app, adjusting settings, etc. https://t.co/GDrqU2kzhr",,81795.0
81795,127204,True,Thu Nov 30 05:23:47 +0000 2017,Does criminal case game or 8 ball pool drains battery? I am at ios 10.3.3 and my phone was 100% when i slept and now it 39%. @AppleSupport @134114 @134115 @115858,81794,
81796,AppleSupport,False,Thu Nov 30 13:41:00 +0000 2017,@134116 We are here to help. DM us your iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,,81797.0
81797,134116,True,Thu Nov 30 05:01:55 +0000 2017,@AppleSupport hi ! Can we have my battery health on my iPhone 6 checked ?,81796,
81798,AppleSupport,False,Thu Nov 30 13:40:01 +0000 2017,"@134117 OK, great. Thanks for letting us know. Are you still seeing the same results? If so, send us a DM and let us know. https://t.co/GDrqU22YpT",81799,81800.0
81799,134117,True,Thu Nov 30 15:04:37 +0000 2017,"@AppleSupport Let’s test!
I I I I",81801,81798.0
81801,134117,True,Thu Nov 30 15:04:52 +0000 2017,@AppleSupport Nope looks normal again!,81802,81799.0
81802,AppleSupport,False,Thu Nov 30 15:58:32 +0000 2017,"@134117 Great! We're happy to see that. Feel free to reach out again if you need us. We're here for you. 
Enjoy your day!",,81801.0
81800,134117,True,Thu Nov 30 05:22:26 +0000 2017,@AppleSupport I just updated to 11.1.2,81798,81803.0
81803,AppleSupport,False,Thu Nov 30 02:13:58 +0000 2017,@134117 We're more than happy to help you fix this. Can you tell us which iOS version you are currently using please?,81800,81804.0
81805,AppleSupport,False,Thu Nov 30 13:39:02 +0000 2017,"@134118 Hi. We're here to help you. Are you seeing them when you type? If not, this is likely due to others not updating their devices yet. If the update hasn't fixed the issue on your end, let us know in DM and we can take a closer look. https://t.co/GDrqU22YpT",,81806.0
81806,134118,True,Thu Nov 30 05:21:23 +0000 2017,@AppleSupport WHY THE FUCK AM I STILL SEEING QUESTION MARK BOXES IM UPDATED AF WHY????????,81805,
81807,AppleSupport,False,Thu Nov 30 13:39:00 +0000 2017,"@134119 We want you to be able to enjoy your iPhone, and we'll do all we can to help. To get started, what iOS version is currently installed? Let us know in DM and we'll continue from there: https://t.co/GDrqU22YpT",,81808.0
81808,134119,True,Thu Nov 30 04:46:51 +0000 2017,"Yeah, so I can't open my text messages, or ANY other app on my phone for more then 1 second and it crashes. Hello @AppleSupport ?",81807,
81809,AppleSupport,False,Thu Nov 30 13:38:38 +0000 2017,@134120 Please send us a DM. We'd like to get some additional information on what you're encountering. https://t.co/GDrqU22YpT,,81810.0
81810,134120,True,Thu Nov 30 05:02:12 +0000 2017,@116333 @AppleSupport @116333 @AppleSupport service centre manipulating to me .not expecting such poor service from apple.,81809,81811.0
81811,134120,True,Thu Nov 30 05:00:30 +0000 2017,@116333  @AppleSupport i have bought 5s in march and my earphone is nt wrkng .service centre denying to replace .help pls rgds gurnam 9971269316,81810,
81812,AppleSupport,False,Thu Nov 30 13:38:09 +0000 2017,"@134121 The first step we'd like to have you do, is complete any updates for iOS and apps. Please, back up your iPhone, then update your iOS under Settings &gt; General &gt; Software Update. Once completed, make sure all apps are updated in the App Store. Let us know if that helps.",,81813.0
81813,134121,True,Thu Nov 30 05:10:33 +0000 2017,@AppleSupport Since you asked. I open up Snapchat and then screen goes black. Then a buffering icon appears and my phone restarts. It’s not just snapchat either. I’m on 11.0.3,81812,81814.0
81814,AppleSupport,False,Wed Nov 29 23:04:29 +0000 2017,"@134121 Let's take a closer look together. When you say your iPhone 'crashes' when opening the Snapchat app, please provide us more details about what exactly happens.

Also, which exact iOS version number is installed on it and have you tried any steps so far?",81813,81815.0
81817,AppleSupport,False,Thu Nov 30 13:37:27 +0000 2017,@134122 Thanks for reaching out. We want to be sure you can search for your favorite music. We can definitely look into this with you. Do you have the same results after you restart your iPhone?,81818,81819.0
81818,134122,True,Thu Nov 30 15:44:10 +0000 2017,"@AppleSupport Yes restarted twice. Even powered off totally. Still not working. My photo app also got all messed up somehow. I had my phone plugged into MacBook Pro, but was only using to charge.",81820,81817.0
81820,AppleSupport,False,Thu Nov 30 16:11:33 +0000 2017,"@134122 OK, let's go ahead and delete the Music app, restart then reinstall the Music app from your App Store. 
What's happening with your Photos? Send us a DM and let us know. https://t.co/GDrqU2kzhr",,81818.0
81819,134122,True,Thu Nov 30 04:56:47 +0000 2017,Hey @AppleSupport why can’t I search on my music app for music without the whole app crashing??!! https://t.co/CweVYCRX3u,81817,
81821,AppleSupport,False,Thu Nov 30 13:37:26 +0000 2017,"@134123 We've got your back. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXeeSRt9",,81822.0
81823,AppleSupport,False,Thu Nov 30 13:37:26 +0000 2017,@134124 We want to help. Which iOS version is your device currently running?,81824,81825.0
81824,134124,True,Fri Dec 01 01:23:24 +0000 2017,@AppleSupport 11.1.2,81826,81823.0
81826,AppleSupport,False,Fri Dec 01 01:32:26 +0000 2017,@134124 Thank you for that information. DM us your country to continue. https://t.co/GDrqU22YpT,,81824.0
81825,134124,True,Thu Nov 30 05:13:35 +0000 2017,@AppleSupport I am beginning to believe the rumor that the latest iPhone upgrade is faulty in part to force us to buy new phones...I’m on a fixed income now my phone should not be worn out...it’s certainly no fun to use now it’s so slow.. iPhoto slow and the phone drops calls..,81823,
81827,AppleSupport,False,Thu Nov 30 13:36:54 +0000 2017,"@134125 You're in the right place, and we'll do all we can to help. To get started, may we know what iOS 11 version is currently installed? Let us know in DM and we'll continue from there: https://t.co/GDrqU22YpT",,81828.0
81828,134125,True,Thu Nov 30 05:02:04 +0000 2017,"@applesupport The new iOS is horrible. It’s made my iPhone 6 so slow, it’s beyond frustrating to even use. The battery life has been cut by a noticeable difference as well. Two thumbs down. I know I’m not the only person affected by this. When is the fix coming?",81827,
81829,AppleSupport,False,Thu Nov 30 13:36:54 +0000 2017,@134126 We can help out. Was this purchased through the Apple Online Store?,,81830.0
81830,134126,True,Thu Nov 30 05:11:18 +0000 2017,"@AppleSupport what's wrong with you guys, I ordered 7 plus gold, and got 7 jet black. How can you beso irresponsible.",81829,
81831,AppleSupport,False,Thu Nov 30 13:36:23 +0000 2017,@134127 We understand how important a good battery life is. We can help you. Send us a DM and we'll look into this further. https://t.co/GDrqU22YpT,,81832.0
81833,AppleSupport,False,Thu Nov 30 13:36:00 +0000 2017,@134128 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,,81834.0
81834,134128,True,Thu Nov 30 04:55:23 +0000 2017,".@AppleSupport iPhone 6s.  Got new battery as part of last year’s recall. Today shutdown after 15 minute walk in -4C and trying to take picture. When restarted initially 10%. After warming up, and reboot 51% https://t.co/BvO2mJspQI","81833,81835",
81836,AppleSupport,False,Thu Nov 30 13:36:00 +0000 2017,@134129 Hey there! We can provide you support here. Let us know what's going on and we can take a look at helping out today.,,81837.0
81838,AppleSupport,False,Thu Nov 30 13:35:33 +0000 2017,@134130 We know you want to access your purchases so you can watch them whenever you want to. Please reach out to our Apple TV support team using this link for more help: https://t.co/IBIY3vMgPj,,81839.0
81839,134130,True,Thu Nov 30 05:04:27 +0000 2017,@134131 @115858 @AppleSupport Mr Robot hasn’t loaded in my purchased in several days. Really getting on my nerves.,"81838,81840",81841.0
81841,134131,True,Wed Nov 29 20:05:14 +0000 2017,Anyone else having an issue with @115858 TV where all of your purchases are just gone? @AppleSupport any ideas? https://t.co/IBxUIcgy0j,"81842,81843,81844,81845,81846,81847,81848,81849,81850,81851,81852,81853,81854,81855,81856,81857,81858,81859,81860,81861,81862,81863,81864,81865,81866,81867,81868,81869,81870,81871,81872,81873,81874,81875,81876,81877,81878,81879,81880,81881,81882,81883,81884,81885,81886,81887,81888,81889,81890,81891,81892,81893,81894,81895,81896,81897,81898,81899,81900,81901,81902,81903,81904,81905,81906,81907,81908,81909,81910,81911,81912,81913,81914,81915,81916,81917,81918,81919,81920,81921,81922,81923,81924,81925,81926,81927,81928,81929,81930,81931,81932,81933,81934,81935,81936,81937,81938,81939,81940,81941,81942,81943,81944,81945,81946,81947,81948,81949,81950,81951,81952,81953,81954,81955,81956,81839,81957,81958,81959",
81960,AppleSupport,False,Thu Nov 30 13:34:28 +0000 2017,@134124 We want to help figure out what happened. Meet us in DM and we will go from there. https://t.co/GDrqU22YpT,,81961.0
81961,134124,True,Thu Nov 30 05:08:33 +0000 2017,"@AppleSupport since the last IPhone upgrade my phone is slow, slow slow no fun to use..I called support and you had me up grade my computer then try to refresh my phone with iTunes, you were to call me back in an hour at your suggestion but you never did and I waited and waited",81960,
81962,AppleSupport,False,Thu Nov 30 13:34:00 +0000 2017,@134132 We want to help. Take a look at this article: https://t.co/NOFjqtl0yV Let us know if you have more questions.,,81963.0
81964,AppleSupport,False,Thu Nov 30 13:33:00 +0000 2017,@134133 Congratulations on your iPhone X. Night Shift is a great feature we all use. We'd recommend checking out this article to learn how to activate this feature with your new device: https://t.co/NBE76DOiEM,,81965.0
81965,134133,True,Thu Nov 30 04:19:27 +0000 2017,@AppleSupport is Night Shift intentionally not a control center button on iPhone X?,81964,
81966,AppleSupport,False,Thu Nov 30 13:33:00 +0000 2017,"@134134 Hey there! It's important to have balanced sound, so we'd love to help and recommend that you reach out to our Garage Band experts directly so they can guide you to find this option. Click here to get started: https://t.co/IBIY3vMgPj",,81967.0
81968,AppleSupport,False,Thu Nov 30 13:33:00 +0000 2017,@134135 This is not normal. We'd be happy to look into this with you. Can you provide us which device and iOS version you're using? This can be located in Settings &gt; General &gt; About &gt; Version.,81969,81970.0
81969,134135,True,Thu Nov 30 15:03:53 +0000 2017,@AppleSupport 6s + and version 11.1.2 but this ain’t the first time it’s happened.,81971,81968.0
81971,AppleSupport,False,Thu Nov 30 16:05:33 +0000 2017,"@134135 When you look in contacts, do you see any possible duplicates of a deleted number?",81972,81969.0
81972,134135,True,Thu Nov 30 16:46:43 +0000 2017,@AppleSupport Nope,81973,81971.0
81973,AppleSupport,False,Thu Nov 30 17:09:36 +0000 2017,"@134135 These will pop up in search as you start typing because the Spotlight database doesn't update immediately when you delete something. You can clear suggestions by tapping the ""i"" and  then remove them from suggestions, or turn search suggestions off.",,81972.0
81974,AppleSupport,False,Thu Nov 30 13:33:00 +0000 2017,"@134136 We want you to be able to enjoy your music, and we'll do all we can to help. To get started, what happens when you enable iCloud Music Library? And are you an Apple Music member?",81975,81976.0
81975,134136,True,Thu Nov 30 13:37:53 +0000 2017,"@AppleSupport Yup. Am a member. Normally make updates on iTunes on the comp, listen on-the-go on my phone. The iCloud Lib on/off button turns on and then back to off once I leave Settings. Since yest morning. Haven’t made any setting/other changes. Normal operation",81977,81974.0
81977,AppleSupport,False,Thu Nov 30 15:30:00 +0000 2017,@134136 Can you tell us which iOS version you are currently using please?,81978,81975.0
81978,134136,True,Thu Nov 30 15:33:40 +0000 2017,"@AppleSupport 11.1.2 on an SE. Like i said, no deviations off daily usage. Everything’s as is. Realised it wasn’t updating when I added music last night (which I do almost every night)",81979,81977.0
81979,AppleSupport,False,Thu Nov 30 16:17:38 +0000 2017,@134136 Okay. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,,81978.0
81976,134136,True,Thu Nov 30 04:33:47 +0000 2017,cc: @AppleSupport,81974,81980.0
81981,AppleSupport,False,Thu Nov 30 13:32:28 +0000 2017,@134137 Let's find out. Send us a DM with your software version to get started. https://t.co/GDrqU22YpT,,81982.0
81982,134137,True,Thu Nov 30 04:47:41 +0000 2017,@AppleSupport What is 'profile' and 'Secure' in iCloud? https://t.co/JqToSmfVv2,81981,
81983,AppleSupport,False,Thu Nov 30 13:32:28 +0000 2017,"@134138 That is not the experience we want you to have. To get started, can you tell us which iOS version currently running on your device, and what happens when you try to update?",,81984.0
81984,134138,True,Thu Nov 30 04:43:15 +0000 2017,"@AppleSupport I ain't playing no games with y'all my phone has been glitching terribly and has been deleting things, it deleted all my photos,it won't let me do anything to recover them,and my phone won't update🙄😤",81983,
81985,AppleSupport,False,Thu Nov 30 13:31:27 +0000 2017,@134139 Thank you for reaching out. We know how important your battery life is. Reach out to us in DM and let us know how long your battery normally lasts in a day and we’ll help. https://t.co/GDrqU22YpT,,81986.0
81986,134139,True,Thu Nov 30 04:55:36 +0000 2017,@AppleSupport IOS 11.1.2 is killing my battery life. Sucks,81985,
81987,AppleSupport,False,Thu Nov 30 13:30:36 +0000 2017,@134140 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into your battery issue with you. https://t.co/GDrqU22YpT,,81988.0
81988,134140,True,Thu Nov 30 04:52:02 +0000 2017,Okay but why has my iPhone 6 battery been dying 500x faster since installing IOS11?? 🙃 @AppleSupport,81987,
81989,AppleSupport,False,Thu Nov 30 13:30:36 +0000 2017,@134141 We can understand your concern over this. Please send us a DM at the link below so we can work together further.,,81990.0
81991,AppleSupport,False,Thu Nov 30 13:30:01 +0000 2017,@134142 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. https://t.co/GDrqU22YpT,,81992.0
81992,134142,True,Thu Nov 30 04:45:13 +0000 2017,Hey @AppleSupport I updated my phone and now it won’t stop turning off and on for the last two hours so thanks for that,81991,
81993,AppleSupport,False,Thu Nov 30 13:29:31 +0000 2017,"@134143 We can take a look into some of those things with you. To start, can you DM us more details about your iPhone? We can continue working with you there. https://t.co/GDrqU22YpT",,81994.0
81996,AppleSupport,False,Thu Nov 30 13:27:10 +0000 2017,@134144 We're happy to help. Could you please provide a few details about what you're experiencing?,,81997.0
81997,134144,True,Thu Nov 30 04:45:03 +0000 2017,@AppleSupport fix my phone.,81996,
81998,AppleSupport,False,Thu Nov 30 13:26:38 +0000 2017,@134145 We appreciate you reaching out to us and can't wait to get this resolved together. Which iOS version are we working with on your iPhone? You can find that in Settings &gt; General &gt; About. You can find us in DM at the link below. https://t.co/GDrqU2kzhr,,81999.0
81999,134145,True,Thu Nov 30 04:25:35 +0000 2017,"Easily worst purchase I’ve made is @115858 ‘s iPhone 8+. Either that or just their worst software ever. Spotify randomly stops, apps are slow to open, screen lags when waking. Good job apple. @AppleSupport","81998,82000",
82001,AppleSupport,False,Thu Nov 30 13:26:12 +0000 2017,@134146 We'd be happy to look into your service options. Please DM us which country you're located in and we'll get started reviewing your available options to have this taken care of. https://t.co/GDrqU22YpT,,82002.0
82002,134146,True,Thu Nov 30 04:49:50 +0000 2017,@AppleSupport The case didn’t hold my AirPods when it fell down. And now one of them is broken. It was a gift. Please help. What should I do? https://t.co/3W1LdBcPVu,82001,
82003,AppleSupport,False,Thu Nov 30 13:23:57 +0000 2017,"@134147 That's unexpected, but we'd be happy to help. Let's move over to DM. Let us know which iOS version you currently have installed. You can check in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",,82004.0
82004,134147,True,Thu Nov 30 04:42:18 +0000 2017,@AppleSupport since I’ve updated to the IOS 11 my battery has been draining to quickly I’ve only been using it for 15 mins&amp; it’s drained,82003,
82005,AppleSupport,False,Thu Nov 30 13:23:00 +0000 2017,"@134148 Thank you for reaching out to us. Please send us a DM, so we can gather more information about this. https://t.co/GDrqU22YpT",,82006.0
82006,134148,True,Thu Nov 30 04:27:16 +0000 2017,Hey @AppleSupport my friend had her iPhone battery explode and you don't seem to care. Poor form! https://t.co/QJaUpwg7w6,"82007,82005,82008",
82009,AppleSupport,False,Thu Nov 30 13:23:00 +0000 2017,@134149 That is certainly not the experience we want you to have. Which iOS version is your device running? https://t.co/GDrqU22YpT,82010,82011.0
82010,134149,True,Thu Nov 30 14:19:26 +0000 2017,@AppleSupport ios 11 😭😭,82012,82009.0
82012,AppleSupport,False,Thu Nov 30 15:40:00 +0000 2017,@134149 Let's continue in DM. You can use the following link to get in touch with us directly: https://t.co/GDrqU22YpT,82013,82010.0
82013,134149,True,Fri Dec 01 14:52:10 +0000 2017,@AppleSupport wait huh ?!?,,82012.0
82011,134149,True,Thu Nov 30 04:32:30 +0000 2017,@AppleSupport imma need y’all to fix this “I.T” thing . cause i’m about tired . keyboard shortcut trick doesn’t work 🤷🏽‍♀️,82009,
82014,AppleSupport,False,Thu Nov 30 13:22:29 +0000 2017,"@134150 Thanks for reaching out to us. We are always happy to help. We have an article that may help. You can find it here: https://t.co/s6tdVStcb2

Let us know if you have any questions. https://t.co/GDrqU22YpT",,82015.0
82015,134150,True,Thu Nov 30 04:39:50 +0000 2017,@AppleSupport I need help with an encrypted backup on my computer! 🙏🙏🙏🙏,82014,
82016,AppleSupport,False,Thu Nov 30 13:22:28 +0000 2017,@134151 We’ve received your DM and will continue working with you there.,,82017.0
82017,134151,True,Thu Nov 30 04:58:14 +0000 2017,@AppleSupport since the update my iPhone 6s Plus is having issues with the camera .. already sent a dm!,82016,
82018,AppleSupport,False,Thu Nov 30 13:22:28 +0000 2017,@134152 We'd like to hear more about your experience. DM us and we'll get started. https://t.co/GDrqU22YpT,,82019.0
82031,AppleSupport,False,Thu Nov 30 13:22:00 +0000 2017,@134153 We'd like to look into this with you. Let's hop in DM. Click here: https://t.co/GDrqU22YpT,,82032.0
82033,AppleSupport,False,Thu Nov 30 13:20:30 +0000 2017,"@134154 We're happy to look into this with you. Which iOS version are you using on your device? Also, are you listening to music through the Music app or a different app?",82034,82035.0
82034,134154,True,Thu Nov 30 13:22:59 +0000 2017,@AppleSupport I am using iOS 11.1.2 and I use both Apple Music and Spotify,82036,82033.0
82036,AppleSupport,False,Thu Nov 30 15:24:28 +0000 2017,"@134154 How long have you been experiencing this issue? Does it occur while using the speaker, headphones, or both?",82037,82034.0
82037,134154,True,Thu Nov 30 16:16:09 +0000 2017,@AppleSupport About a week and it’s only with a Bluetooth headset or car Bluetooth,82038,82036.0
82038,AppleSupport,False,Thu Nov 30 16:44:43 +0000 2017,"@134154 To prevent from repeating any previous troubleshooting, can you tell us what steps you've already taken so far? Click here to let us know in DM: https://t.co/GDrqU22YpT",,82037.0
82039,AppleSupport,False,Thu Nov 30 13:19:00 +0000 2017,@134155 We appreciate your input and encourage you to leave feedback here: https://t.co/oWzjJxkvlC,,82040.0
82040,134155,True,Thu Nov 30 07:57:33 +0000 2017,"So @AppleSupport @115858: you have Facebook integration in MacOS 10, but have *removed* it from iOS11?? So, Facebook Events appear in my desktop iCal, but NOT on my iPhone without having to subscribe to them on my phone calendar separately, creating duplicates on my desktop? LAME.",82039,
82041,AppleSupport,False,Thu Nov 30 13:19:00 +0000 2017,"@134156 We appreciate you reaching out. Can you send us a DM and explain a little more in detail? When you say the volume of the tone, do you mean the ringtone? https://t.co/GDrqU22YpT",,82042.0
82042,134156,True,Thu Nov 30 09:45:34 +0000 2017,"@AppleSupport Hi! When someone calls, the volume of the tone of my iPhone X goes down suddenly. Why? 🤔
I’ve tried to restart, to change the tone... And nothing works. 
Thanks for your help",82041,
82043,AppleSupport,False,Thu Nov 30 13:19:00 +0000 2017,"@134157 It's great you've reached out regarding the autocorrect issue you're having. Please DM us your model iPhone, the iOS version installed and any troubleshooting actions you've attempted so far. We're happy to help. https://t.co/GDrqU22YpT",,82044.0
82045,AppleSupport,False,Thu Nov 30 13:16:30 +0000 2017,"@134158 Hi there and thanks for reaching out. To restore deleted text messages, we would need to use a backup that was created before the messages were deleted.",82046,82047.0
82046,134158,True,Thu Nov 30 15:25:58 +0000 2017,"@AppleSupport It shows in computer folder, but is not in the iTunes list of backups. How can I select it if it’s not in the iTunes list?",82048,82045.0
82048,AppleSupport,False,Thu Nov 30 16:24:41 +0000 2017,@134158 Let's look in to this together. Please DM us about this issue and we'll continue there. https://t.co/GDrqU22YpT,,82046.0
82047,134158,True,Thu Nov 30 04:18:01 +0000 2017,@AppleSupport I deleted texts by mistake. iPhone backed up automatically and erased last backups. Unable to restore backup cuz older backups don't appear on iTunes to select from although I see it in my computer. No iCloud backup. Can I do anything to retrieve the texts?,82045,82049.0
82049,AppleSupport,False,Thu Nov 30 00:58:30 +0000 2017,"@134158 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXeeSRt9","82050,82047",82051.0
82052,AppleSupport,False,Thu Nov 30 13:16:29 +0000 2017,@134159 We are here to help. DM us the details of your issue and we can take a look at this for you. https://t.co/GDrqU22YpT,,82053.0
82054,AppleSupport,False,Thu Nov 30 13:15:57 +0000 2017,@134160 Hi there. We can definitely look into this with you. Are you seeing this character when you're typing on your iPhone or are you seeing it in messages or social media posts?,,82055.0
82055,134160,True,Thu Nov 30 04:27:03 +0000 2017,@AppleSupport why am I still seeing this for the I character. I’ve updated my phone to last iOS software. Fix it y’all. https://t.co/ap5rsvht7M,82054,
82056,AppleSupport,False,Thu Nov 30 13:15:00 +0000 2017,"@134161 We’ll want to be sure to follow the steps listed here for restore error 9: https://t.co/lMMVPdjGNN 

Let us know if you’re still having issues after completing the steps.",82057,82058.0
82057,134161,True,Sat Dec 02 15:03:05 +0000 2017,@AppleSupport @AppleSupport still having issues. I took it to an iShop and it won’t restore either,82059,82056.0
82059,AppleSupport,False,Sat Dec 02 19:31:00 +0000 2017,@134161 DM us your country and we'll look into all your options together. https://t.co/GDrqU22YpT,,82057.0
82058,134161,True,Thu Nov 30 04:24:55 +0000 2017,"@AppleSupport @AppleSupport to unlock my iPhone, it happened every time. Sorry I took so long to answer, had to buy a new one 😕. The old one says Error 9 when trying to restore. Is there a solution?",82056,82060.0
82060,134161,True,Thu Nov 23 19:15:40 +0000 2017,"My Iphone is completely UNUSABLE after last iOS uptdate, it crashes after turning it on and inserting password @AppleSupport  HELP!!!!!!!!!!!!!!!!!!!!","82061,82058",
82062,AppleSupport,False,Thu Nov 30 13:14:27 +0000 2017,@134162 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,,82063.0
84072,134483,True,Thu Nov 30 13:26:20 +0000 2017,@134484 @115858 @AppleSupport @AdobeCare This is the error I get in InDesign when trying to open a document once Photoshop is open. The document is fine and opens once InDesign has been quit and reopened. https://t.co/dzcGndOL2B,"84071,84073",84074.0
84074,134484,True,Thu Nov 30 11:41:38 +0000 2017,@134483 @115858 @AppleSupport @AdobeCare Does this mean you are experiencing the crash issue on the latest version of Acrobat DC (2018.009.10044)? Can you share the dot version of Acrobat that you have? You can check under Acrobat&gt;Help&gt; About Acrobat ^AS,"84075,84072",84076.0
84076,134483,True,Thu Nov 30 11:09:14 +0000 2017,@134484 @115858 @AppleSupport @AdobeCare Thanks for getting back to me. I’m using Creative Cloud and Acrobat is updated to the latest version. I’ve submitted the crash reports as they’ve happened.,84074,84077.0
84077,134484,True,Thu Nov 30 10:59:13 +0000 2017,"@134483 @115858 @AppleSupport @AdobeCare Hi Tweetmatblack, Please try updating the Acrobat to the latest version. 
https://t.co/1OA9eb7KpT. Let us know if the problem still persist. 
And help us with the exact version installed on you computer?Acrobat&gt;Help&gt;About Acrobat. ^AS",84076,84078.0
