conversation_id,root_tweet_id,customer_id,created_at,customer_message_raw,customer_message_clean,brand_response_raw,brand_response_clean,has_brand_response,turn_count,has_multiple_turns,full_transcript,intent
dell_conv_1495480,1495480,467233,Mon Oct 30 12:46:48 +0000 2017,"@DellCares Hi, I’m from KSA &amp; I’m useing a visa card. When i try to place my order it says “the type of payment i chose was incorrect.” Why?","@DellCares Hi, I’m from KSA &amp; I’m useing a visa card. When i try to place my order it says “the type of payment i chose was incorrect.” Why?","@467233 Hi, Just a quick follow-up to check if you require any assistance in placing the order? https://t.co/oEoSPnwg0y 
@467233 where you are trying to place the order and the website from where you are trying to place the order ?^AH(2) https://t.co/oEoSPnwg0y 
@467233 Hi, Sorry to hear about the issue. We will check what best can be done to get this straightened up for you. May I know the region from (1) https://t.co/oEoSPnwg0y","[CUSTOMER] Hi, Just a quick follow-up to check if you require any assistance in placing the order? [URL] 
[CUSTOMER] where you are trying to place the order and the website from where you are trying to place the order ?(2) [URL] 
[CUSTOMER] Hi, Sorry to hear about the issue. We will check what best can be done to get this straightened up for you. May I know the region from (1) [URL]",True,5,True,"Customer: @DellCares Hi, I’m from KSA &amp; I’m useing a visa card. When i try to place my order it says “the type of payment i chose was incorrect.” Why?
DellSupport: [CUSTOMER] Hi, Just a quick follow-up to check if you require any assistance in placing the order? [URL]
DellSupport: [CUSTOMER] where you are trying to place the order and the website from where you are trying to place the order ?(2) [URL]
DellSupport: [CUSTOMER] Hi, Sorry to hear about the issue. We will check what best can be done to get this straightened up for you. May I know the region from (1) [URL]
DellSupport: [CUSTOMER] Hi, As we have not received any response from you ,we are archiving this interaction here for the time being. Do reach out for any help.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1497775,1497775,467753,Fri Nov 03 11:41:49 +0000 2017,@DellCares What can make my Inspiron 7000 screen do this when waking up from sleep mode? Restart needed each time. https://t.co/qgBXHwf5Th,@DellCares What can make my Inspiron 7000 screen do this when waking up from sleep mode? Restart needed each time. [URL],"@467753 which has a video which explains how to find the system service tag.  ^MS(3) 
@467753 Kindly DM the service tag along with your email address and we will look into this. Click on the link: https://t.co/uQHQosGv0v 
@467753 Hi,
Thank you for bringing this to our notice. We will look into this. Did the issue occur after installing any updates? (1)","[CUSTOMER] which has a video which explains how to find the system service tag. (3) 
[CUSTOMER] Kindly DM the service tag along with your email address and we will look into this. Click on the link: [URL] 
[CUSTOMER] Hi, Thank you for bringing this to our notice. We will look into this. Did the issue occur after installing any updates? (1)",True,5,True,"Customer: @DellCares What can make my Inspiron 7000 screen do this when waking up from sleep mode? Restart needed each time. [URL]
DellSupport: [CUSTOMER] which has a video which explains how to find the system service tag. (3)
DellSupport: [CUSTOMER] Kindly DM the service tag along with your email address and we will look into this. Click on the link: [URL]
DellSupport: [CUSTOMER] Hi, Thank you for bringing this to our notice. We will look into this. Did the issue occur after installing any updates? (1)
Customer: @DellCares Thanks, I just sent some DMs describing my problem, along with my email and the service tag I got from my diagnostic earlier today.",WARRANTY_SERVICE_TAG
dell_conv_1497779,1497779,467036,Fri Nov 03 11:29:48 +0000 2017,@DellCares ALL I HAVE 2 SAY KEEP SELLING JUNK LIKE THIS &amp; U ALL WONT B WORKING LONG!,@DellCares ALL I HAVE 2 SAY KEEP SELLING JUNK LIKE THIS &amp; U ALL WONT B WORKING LONG!,"@467036 We will have this issue looked into. Please DM us the system details so we may assist you further. 
^SD",[CUSTOMER] We will have this issue looked into. Please DM us the system details so we may assist you further.,True,2,False,"Customer: @DellCares ALL I HAVE 2 SAY KEEP SELLING JUNK LIKE THIS &amp; U ALL WONT B WORKING LONG!
DellSupport: [CUSTOMER] We will have this issue looked into. Please DM us the system details so we may assist you further.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1497781,1497781,467754,Fri Nov 03 11:33:22 +0000 2017,@118197 @DellCares @153825 Dispatch 04333935215. Taken over 1month and no repair since return and fault was detected in Sep,[CUSTOMER] @DellCares [CUSTOMER] Dispatch 04333935215. Taken over 1month and no repair since return and fault was detected in Sep,"@467754 them and reply to the same email for further assistance.  (3/3) ^VR 
@467754 We see a exchange &amp; refund were discussed and an email has been sent regarding the same. Please continue working with (2/3) 
@467754 We regret your experience. Please delete the dispatch information from public viewing for security reasons.(1/3)","[CUSTOMER] them and reply to the same email for further assistance. 
[CUSTOMER] We see a exchange &amp; refund were discussed and an email has been sent regarding the same. Please continue working with 
[CUSTOMER] We regret your experience. Please delete the dispatch information from public viewing for security reasons.",True,4,True,"Customer: [CUSTOMER] @DellCares [CUSTOMER] Dispatch 04333935215. Taken over 1month and no repair since return and fault was detected in Sep
DellSupport: [CUSTOMER] them and reply to the same email for further assistance.
DellSupport: [CUSTOMER] We see a exchange &amp; refund were discussed and an email has been sent regarding the same. Please continue working with
DellSupport: [CUSTOMER] We regret your experience. Please delete the dispatch information from public viewing for security reasons.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1503330,1503330,468923,Mon Oct 16 22:39:20 +0000 2017,@DellCares hi. if I have an Inspiron 3650 and a white screen (w/ vertical stripes) ... what could be wrong? Can I fix it with duct tape?,@DellCares hi. if I have an Inspiron 3650 and a white screen (w/ vertical stripes) ... what could be wrong? Can I fix it with duct tape?,"@468923 Sorry to hear about the screen. It most likely is the motherboard/screen (so no duct tape fix). Does an external display work? ^BL 
@468923 2/2 via direct message so we can assist you. ^RM 
@468923 Hi , We will look into this for you. Please share the service tag for the system ( https://t.co/GjRW8YEOMM ), Owner's name and email id 1/2","[CUSTOMER] Sorry to hear about the screen. It most likely is the motherboard/screen (so no duct tape fix). Does an external display work? 
[CUSTOMER] via direct message so we can assist you. 
[CUSTOMER] Hi , We will look into this for you. Please share the service tag for the system ( [URL] ), Owner's name and email id",True,6,True,"Customer: @DellCares hi. if I have an Inspiron 3650 and a white screen (w/ vertical stripes) ... what could be wrong? Can I fix it with duct tape?
DellSupport: [CUSTOMER] Sorry to hear about the screen. It most likely is the motherboard/screen (so no duct tape fix). Does an external display work?
Customer: @DellCares the computer works after a hard reboot, and it works fine until it goes to sleep.
DellSupport: [CUSTOMER] via direct message so we can assist you.
DellSupport: [CUSTOMER] Hi , We will look into this for you. Please share the service tag for the system ( [URL] ), Owner's name and email id
Customer: @DellCares I appreciate this.",WARRANTY_SERVICE_TAG
dell_conv_1503335,1503335,468924,Mon Oct 16 22:14:50 +0000 2017,@DellCares Asking because I'm looking in a newer version of XPS 13 and the one that I bought last year didn't come with!!,@DellCares Asking because I'm looking in a newer version of XPS 13 and the one that I bought last year didn't come with!!,"@468924 2/2 as soon as it is released. ^RM 
@468924 Hi,Thank you for your interest in our new XPS. We request you keep a watch on our website for the configurations, as it will be updated 1/2","[CUSTOMER] as soon as it is released. 
[CUSTOMER] Hi,Thank you for your interest in our new XPS. We request you keep a watch on our website for the configurations, as it will be updated",True,3,True,"Customer: @DellCares Asking because I'm looking in a newer version of XPS 13 and the one that I bought last year didn't come with!!
DellSupport: [CUSTOMER] as soon as it is released.
DellSupport: [CUSTOMER] Hi,Thank you for your interest in our new XPS. We request you keep a watch on our website for the configurations, as it will be updated",SOFTWARE_DRIVERS_OS
dell_conv_1503338,1503338,468925,Mon Oct 16 22:25:16 +0000 2017,@DellCares I have a Dell XPS 15 9550 and heard that the batteries are being replaced. What can I do to get mine replaced?,@DellCares I have a Dell XPS 15 9550 and heard that the batteries are being replaced. What can I do to get mine replaced?,"@468925 3/3 registered name and email id. We will review the details and assist you further. ^KA 
@468925 2/3 Please follow us and direct message the system service tag (To find the system tag; Link https://t.co/L3UfklJY6l), 
@468925 Hi, thank you for reaching out to us. Let me look into this and see what best can be done within our scope of support. 1/3","[CUSTOMER] registered name and email id. We will review the details and assist you further. 
[CUSTOMER] Please follow us and direct message the system service tag (To find the system tag; Link [URL] 
[CUSTOMER] Hi, thank you for reaching out to us. Let me look into this and see what best can be done within our scope of support.",True,6,True,"Customer: @DellCares I have a Dell XPS 15 9550 and heard that the batteries are being replaced. What can I do to get mine replaced?
DellSupport: [CUSTOMER] registered name and email id. We will review the details and assist you further.
DellSupport: [CUSTOMER] Please follow us and direct message the system service tag (To find the system tag; Link [URL]
DellSupport: [CUSTOMER] Hi, thank you for reaching out to us. Let me look into this and see what best can be done within our scope of support.
DellSupport: [CUSTOMER] so that we can review and assist you further.
DellSupport: [CUSTOMER] Hi there, this is regarding the concerns you had raised on your Dell XPS laptop. Please share the details as requested,",WARRANTY_SERVICE_TAG
dell_conv_1509157,1509157,470293,Fri Nov 03 13:07:35 +0000 2017,"@DellCares hi, I have dell latitude e5470 that turned off and won't turned back on. I using him with docking station that also stop working","@DellCares hi, I have dell latitude e5470 that turned off and won't turned back on. I using him with docking station that also stop working","@470293 Hi, thanks for reaching us. Our @121718 team will be able to assist you with this issue. ^MS","[CUSTOMER] Hi, thanks for reaching us. Our [CUSTOMER] team will be able to assist you with this issue.",True,2,False,"Customer: @DellCares hi, I have dell latitude e5470 that turned off and won't turned back on. I using him with docking station that also stop working
DellSupport: [CUSTOMER] Hi, thanks for reaching us. Our [CUSTOMER] team will be able to assist you with this issue.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1509248,1509248,470318,Mon Oct 16 22:47:11 +0000 2017,@DellCares @121718 PLease help me get my package from @61961 they keep rescheduling my delivery and never inform me of it,@DellCares [CUSTOMER] PLease help me get my package from [CUSTOMER] they keep rescheduling my delivery and never inform me of it,"@470318 2/2 phone number and registered name on the account for our reference. ^MJ 
@470318 Hi, we are here to help you. Please follow and direct message us the order number, email address, 1/2 
@470318 Greetings, we haven't heard back from you. Please share the requested details via direct message. ^MJ","[CUSTOMER] phone number and registered name on the account for our reference. 
[CUSTOMER] Hi, we are here to help you. Please follow and direct message us the order number, email address, 
[CUSTOMER] Greetings, we haven't heard back from you. Please share the requested details via direct message.",True,6,True,"Customer: @DellCares [CUSTOMER] PLease help me get my package from [CUSTOMER] they keep rescheduling my delivery and never inform me of it
DellSupport: [CUSTOMER] phone number and registered name on the account for our reference.
DellSupport: [CUSTOMER] Hi, we are here to help you. Please follow and direct message us the order number, email address,
DellSupport: [CUSTOMER] Greetings, we haven't heard back from you. Please share the requested details via direct message.
Customer: @DellCares Dell Pro Support helped me out
DellSupport: [CUSTOMER] Hi Luke, we’re here to help you. DM the Order number, registered name &amp; your email address. I’ll check the delivery details for you.",ORDER_SHIPPING_DELIVERY
dell_conv_1510335,1510335,470563,Fri Nov 03 13:39:55 +0000 2017,Ugh @DellCares this don't look good. https://t.co/LGXGoPaAzR,Ugh @DellCares this don't look good. [URL],"@470563 address &amp; registered owner's name so we may assist better.Refer to this link to locate the tag- https://t.co/tdd68Ru8Op (2/2) ^SD 
@470563 We are sorry to see that you are facing issues and we will definitely have this looked into. Please DM the service tag, email (1/2)","[CUSTOMER] address &amp; registered owner's name so we may assist better.Refer to this link to locate the tag- [URL] 
[CUSTOMER] We are sorry to see that you are facing issues and we will definitely have this looked into. Please DM the service tag, email",True,3,True,"Customer: Ugh @DellCares this don't look good. [URL]
DellSupport: [CUSTOMER] address &amp; registered owner's name so we may assist better.Refer to this link to locate the tag- [URL]
DellSupport: [CUSTOMER] We are sorry to see that you are facing issues and we will definitely have this looked into. Please DM the service tag, email",WARRANTY_SERVICE_TAG
dell_conv_1514200,1514200,471333,Fri Nov 03 17:21:54 +0000 2017,@DellCares this what I help with after a system update. Not sure it was from you. Sent same video in a DM. @136958 @119736 https://t.co/InqgGR93jq,@DellCares this what I help with after a system update. Not sure it was from you. Sent same video in a DM. [CUSTOMER] [CUSTOMER] [URL],"@471333 We have replied to you via Direct message, please check and help us with the requested details. ^SK","[CUSTOMER] We have replied to you via Direct message, please check and help us with the requested details.",True,2,False,"Customer: @DellCares this what I help with after a system update. Not sure it was from you. Sent same video in a DM. [CUSTOMER] [CUSTOMER] [URL]
DellSupport: [CUSTOMER] We have replied to you via Direct message, please check and help us with the requested details.",SOFTWARE_DRIVERS_OS
dell_conv_1515911,1515911,468677,Fri Nov 03 17:55:26 +0000 2017,"@DellCares very disappointed. We ordered 3 precision 5520's with SEDs and you shipped the wrong SSD, refused to send out new SSD, ...","@DellCares very disappointed. We ordered 3 precision 5520's with SEDs and you shipped the wrong SSD, refused to send out new SSD, ...","@468677 Hi, Looping in our experts from @121718  to assist you further. ^SK","[CUSTOMER] Hi, Looping in our experts from [CUSTOMER] to assist you further.",True,4,True,"Customer: @DellCares very disappointed. We ordered 3 precision 5520's with SEDs and you shipped the wrong SSD, refused to send out new SSD, ...
Customer: @DellCares Forced us to RMA. So an order than should have taken a week is now 4 weeks. And we're gonna need 10+ more laptops.
DellSupport: [CUSTOMER] Hi, Looping in our experts from [CUSTOMER] to assist you further.
Customer: @DellCares [CUSTOMER] Hi Chris, Please follow us, DM the order number and email. We'll look into this order and update you on the same.",ORDER_SHIPPING_DELIVERY
dell_conv_1497785,1497785,467754,Fri Nov 03 17:28:18 +0000 2017,@118197 @DellCares @153825 I do not have any emails about my case pertaining to a replacement PC. I only have correspondence on a refund,[CUSTOMER] @DellCares [CUSTOMER] I do not have any emails about my case pertaining to a replacement PC. I only have correspondence on a refund,"@467754 Hi,
We have replied to you via direct message. ^PL","[CUSTOMER] Hi, We have replied to you via direct message.",True,2,False,"Customer: [CUSTOMER] @DellCares [CUSTOMER] I do not have any emails about my case pertaining to a replacement PC. I only have correspondence on a refund
DellSupport: [CUSTOMER] Hi, We have replied to you via direct message.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1520965,1520965,292791,Fri Nov 03 16:11:26 +0000 2017,"@DellCares I just bought an Inspiron laptop and every time I put it to sleep, close the top, and open it to wake this happens https://t.co/jgMqneDDnb","@DellCares I just bought an Inspiron laptop and every time I put it to sleep, close the top, and open it to wake this happens [URL]","@292791 you further. Use the link https://t.co/klDdnuRls2 to find the tag. ^KK 
@292791 this fixed. Plz share the system service tag,registered name and your email address via DM to check the records &amp; assist (2) 
@292791 Thank you for reaching out to us.This could have happened due to software changes or updates. We can assist you to get(1)","[CUSTOMER] you further. Use the link [URL] to find the tag. 
[CUSTOMER] this fixed. Plz share the system service tag,registered name and your email address via DM to check the records &amp; assist (2) 
[CUSTOMER] Thank you for reaching out to us.This could have happened due to software changes or updates. We can assist you to get(1)",True,6,True,"Customer: @DellCares I just bought an Inspiron laptop and every time I put it to sleep, close the top, and open it to wake this happens [URL]
DellSupport: [CUSTOMER] you further. Use the link [URL] to find the tag.
DellSupport: [CUSTOMER] this fixed. Plz share the system service tag,registered name and your email address via DM to check the records &amp; assist (2)
DellSupport: [CUSTOMER] Thank you for reaching out to us.This could have happened due to software changes or updates. We can assist you to get(1)
Customer: @DellCares Well I’ve fixed this issue but now another has risen where if I’m using Pandora, my computer tends to crash and restart itself in recovery
DellSupport: [CUSTOMER] We have replied to you via direct message.",WARRANTY_SERVICE_TAG
dell_conv_1525816,1525816,473881,Fri Nov 03 20:43:13 +0000 2017,"@DellCares The screen on my XPS15 9530 is flickering with vertical lines on. It’s 3yrs old, but this surely shouldn’t happen at this age?","@DellCares The screen on my XPS15 9530 is flickering with vertical lines on. It’s 3yrs old, but this surely shouldn’t happen at this age?","@473881 Hi Jon,

We have replied to you via direct message. ^PL","[CUSTOMER] Hi Jon, We have replied to you via direct message.",True,2,False,"Customer: @DellCares The screen on my XPS15 9530 is flickering with vertical lines on. It’s 3yrs old, but this surely shouldn’t happen at this age?
DellSupport: [CUSTOMER] Hi Jon, We have replied to you via direct message.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1527590,1527590,474312,Fri Nov 03 21:38:34 +0000 2017,@DellCares Dell does not care about losing a 10-year customer. Can confirm.,@DellCares Dell does not care about losing a 10-year customer. Can confirm.,"@474312 Hi Matt, can you Direct Message us your Service Tag on the system? We would like to take a look at this. ^BL","[CUSTOMER] Hi Matt, can you Direct Message us your Service Tag on the system? We would like to take a look at this.",True,2,False,"Customer: @DellCares Dell does not care about losing a 10-year customer. Can confirm.
DellSupport: [CUSTOMER] Hi Matt, can you Direct Message us your Service Tag on the system? We would like to take a look at this.",WARRANTY_SERVICE_TAG
dell_conv_1528533,1528533,474555,Fri Nov 03 18:25:52 +0000 2017,@DellCares I have call so many times for ur customer care.but they are still dumb......,@DellCares I have call so many times for ur customer care.but they are still dumb......,@474555 Sorry to hear that. Please direct message the issue details along with a Dell reference number and we'll be glad to assist you. ^RS,[CUSTOMER] Sorry to hear that. Please direct message the issue details along with a Dell reference number and we'll be glad to assist you.,True,2,False,"Customer: @DellCares I have call so many times for ur customer care.but they are still dumb......
DellSupport: [CUSTOMER] Sorry to hear that. Please direct message the issue details along with a Dell reference number and we'll be glad to assist you.",GENERAL_INQUIRY_FEEDBACK
dell_conv_1534322,1534322,475827,Fri Nov 03 22:21:53 +0000 2017,Hey @DellCares -- having no way to verify incorrectly flagged items online means I'm just going to cancel my order and buy elsewhere.,Hey @DellCares -- having no way to verify incorrectly flagged items online means I'm just going to cancel my order and buy elsewhere.,"@475827 2/2 email address.  We'll review the case and see what best can be done. ^RS 
@475827 Sorry to hear that. Please direct message the issue details along with the order number, registered name on the account and your 1/2 
@475827 Hi Liv,
We didn’t hear from you since our previous response. Please write back to us for further assistance.^RS","[CUSTOMER] email address. We'll review the case and see what best can be done. 
[CUSTOMER] Sorry to hear that. Please direct message the issue details along with the order number, registered name on the account and your 
[CUSTOMER] Hi Liv, We didn’t hear from you since our previous response. Please write back to us for further assistance.",True,13,True,"Customer: Hey @DellCares -- having no way to verify incorrectly flagged items online means I'm just going to cancel my order and buy elsewhere.
DellSupport: [CUSTOMER] email address. We'll review the case and see what best can be done.
Customer: [CUSTOMER] @DellCares If this has to do with your controllers, they are also available here. [URL]
DellSupport: [CUSTOMER] Sorry to hear that. Please direct message the issue details along with the order number, registered name on the account and your
Customer: @DellCares I already contacted customer support via chat who told me there was nothing to do other than call in.
Customer: [CUSTOMER] @DellCares Thank you! I don't know why my searching is failing so much here, but yay, alternatives!
Customer: @DellCares Feedback: 1) The email I got saying it was flagged looked like a phishing mail 2) There is no way for me to fix online
DellSupport: [CUSTOMER] Hi Liv, We didn’t hear from you since our previous response. Please write back to us for further assistance.
Customer: @DellCares 3) My order page shows nothing wrong 4) Support can't tell me anything other than ""Call this number""
Customer: @DellCares I cancelled the flagged order &amp; ordered from another site, so no further assistance is required.
Customer: @DellCares It is less of a hassle for me to have it be cancelled and order elsewhere than it is to verify my purchase by having to call into support.
DellSupport: [CUSTOMER] Also, share the screenshot of the email you have received from Dell.
DellSupport: [CUSTOMER] We apologize for the inconvenience. Please direct message the order number, registered name on the account and your email address.",ORDER_SHIPPING_DELIVERY
dell_conv_1539357,1539357,477155,Tue Oct 17 01:13:43 +0000 2017,"@DellCares Having the WORST customer service experience trying to get an update on my CB13 repair. Very frustrated, please help!!!","@DellCares Having the WORST customer service experience trying to get an update on my CB13 repair. Very frustrated, please help!!!","@477155 Hi Derrick,

We have sent you a DM, please check and get back to us.

^PK","[CUSTOMER] Hi Derrick, We have sent you a DM, please check and get back to us.",True,2,False,"Customer: @DellCares Having the WORST customer service experience trying to get an update on my CB13 repair. Very frustrated, please help!!!
DellSupport: [CUSTOMER] Hi Derrick, We have sent you a DM, please check and get back to us.",SOFTWARE_DRIVERS_OS
dell_conv_1541814,1541814,477734,Fri Nov 03 21:37:05 +0000 2017,@DellCares @118197 Loses  lifelong customers over 2 day difference in return policy.,@DellCares [CUSTOMER] Loses lifelong customers over 2 day difference in return policy.,"@477734 We are sorry to hear that. Please direct message the order number, registered name on the account and your email address. 1/2 
@477734 2/2 We'll see what best can be done. ^RS","[CUSTOMER] We are sorry to hear that. Please direct message the order number, registered name on the account and your email address. 
[CUSTOMER] We'll see what best can be done.",True,3,True,"Customer: @DellCares [CUSTOMER] Loses lifelong customers over 2 day difference in return policy.
DellSupport: [CUSTOMER] We are sorry to hear that. Please direct message the order number, registered name on the account and your email address.
DellSupport: [CUSTOMER] We'll see what best can be done.",ORDER_SHIPPING_DELIVERY
dell_conv_1546275,1546275,478831,Sat Nov 04 05:51:51 +0000 2017,"@DellCares My xps 9350, is not updating with recent windows creators update. It is downloading fully but not installing","@DellCares My xps 9350, is not updating with recent windows creators update. It is downloading fully but not installing","@478831 We have responded to you via Direct message.^DI 
@478831 We have responded to you via Direct message.^DI","[CUSTOMER] We have responded to you via Direct message. 
[CUSTOMER] We have responded to you via Direct message.",True,4,True,"Customer: @DellCares My xps 9350, is not updating with recent windows creators update. It is downloading fully but not installing
DellSupport: [CUSTOMER] We have responded to you via Direct message.
Customer: @DellCares I replied
DellSupport: [CUSTOMER] We have responded to you via Direct message.",SOFTWARE_DRIVERS_OS
dell_conv_1546949,1546949,479004,Sat Nov 04 06:24:53 +0000 2017,@DellCares My insprion 7560 is having performance issue(disk usage 100%)&amp; it's not getting permanent solution feeling bad for choosing Dell.,@DellCares My insprion 7560 is having performance issue(disk usage 100%)&amp; it's not getting permanent solution feeling bad for choosing Dell.,"@479004 (3) increase to 100%? Does it happen from startup or only while running any particular application? ^NB 
@479004 (2)message and delete tweet with service tag from public viewing due to security reasons. May I know when does the system's disk usage 
@479004 Hi Satheesh, we're here to help you &amp; we regret to know that the issue has returned on your computer. Please follow us to enable direct (1)","[CUSTOMER] (3) increase to 100%? Does it happen from startup or only while running any particular application? 
[CUSTOMER] (2)message and delete tweet with service tag from public viewing due to security reasons. May I know when does the system's disk usage 
[CUSTOMER] Hi Satheesh, we're here to help you &amp; we regret to know that the issue has returned on your computer. Please follow us to enable direct (1)",True,6,True,"Customer: @DellCares My insprion 7560 is having performance issue(disk usage 100%)&amp; it's not getting permanent solution feeling bad for choosing Dell.
Customer: @DellCares SR#954374426
DellSupport: [CUSTOMER] (3) increase to 100%? Does it happen from startup or only while running any particular application?
DellSupport: [CUSTOMER] (2)message and delete tweet with service tag from public viewing due to security reasons. May I know when does the system's disk usage
DellSupport: [CUSTOMER] Hi Satheesh, we're here to help you &amp; we regret to know that the issue has returned on your computer. Please follow us to enable direct (1)
Customer: @DellCares It's happening from the start even reaching login screen takes time..",WARRANTY_SERVICE_TAG
dell_conv_1546953,1546953,124797,Sat Nov 04 06:10:42 +0000 2017,So Im currently loosing the battle with @118197 @DellCares know this I will win this war. I will fund campaigns 2 stop users buying ur  h'ware,So Im currently loosing the battle with [CUSTOMER] @DellCares know this I will win this war. I will fund campaigns 2 stop users buying ur h'ware,"@124797 number you have received form our support teams via direct message so that we can help. ^GN {4} 
@124797 your issue at the earliest. We request you to share your monitor’s service tag(How to find: https://t.co/rvGtiGnH9j) or any reference {3} 
@124797 some reference number for us to review your case, we should be able to look for some alternative that can be offered to resolve {2}","[CUSTOMER] number you have received form our support teams via direct message so that we can help. {4} 
[CUSTOMER] your issue at the earliest. We request you to share your monitor’s service tag(How to find: [URL] or any reference {3} 
[CUSTOMER] some reference number for us to review your case, we should be able to look for some alternative that can be offered to resolve {2}",True,6,True,"Customer: So Im currently loosing the battle with [CUSTOMER] @DellCares know this I will win this war. I will fund campaigns 2 stop users buying ur h'ware
DellSupport: [CUSTOMER] number you have received form our support teams via direct message so that we can help. {4}
DellSupport: [CUSTOMER] your issue at the earliest. We request you to share your monitor’s service tag(How to find: [URL] or any reference {3}
DellSupport: [CUSTOMER] some reference number for us to review your case, we should be able to look for some alternative that can be offered to resolve {2}
DellSupport: [CUSTOMER] Greetings, We understand that you are not happy and we only wish to help you resolve the issues you are facing. If you could share {1}
Customer: @DellCares Look you have caused me too much grief in the last 3 weeks. I am now prepping my campaign against [CUSTOMER] YOU ARE NOT GETTING AWAY WITH THIS!",WARRANTY_SERVICE_TAG
dell_conv_1549385,1549385,479601,Sat Nov 04 01:51:54 +0000 2017,Followed tech support’s prolonged troubleshooting and parts replacement without success. Still won't let me return it! @118197 @DellCares,Followed tech support’s prolonged troubleshooting and parts replacement without success. Still won't let me return it! [CUSTOMER] @DellCares,"@479601 4/4 We will be glad to review the details and see what best can be done. ^MJ 
@479601 3/4 registered name on the account, email address and phone number. 
@479601 2/4 I also understand that you're trying to return the order. Please follow and direct message us the order number,","[CUSTOMER] We will be glad to review the details and see what best can be done. 
[CUSTOMER] registered name on the account, email address and phone number. 
[CUSTOMER] I also understand that you're trying to return the order. Please follow and direct message us the order number,",True,5,True,"Customer: Followed tech support’s prolonged troubleshooting and parts replacement without success. Still won't let me return it! [CUSTOMER] @DellCares
DellSupport: [CUSTOMER] We will be glad to review the details and see what best can be done.
DellSupport: [CUSTOMER] registered name on the account, email address and phone number.
DellSupport: [CUSTOMER] I also understand that you're trying to return the order. Please follow and direct message us the order number,
DellSupport: [CUSTOMER] Greetings, we realize that you were unhappy with the order and reached out to us for technical assistance.",ORDER_SHIPPING_DELIVERY
dell_conv_1552729,1552729,480429,Sun Oct 15 03:43:46 +0000 2017,@DellCares my dell pc 3542 showing auto. Search pop up. Win7. How to resolve that. Plz help.,@DellCares my dell pc 3542 showing auto. Search pop up. Win7. How to resolve that. Plz help.,"@480429 Hi, Hope you are doing well! Please get back via DM to us with the details asked earlier and we can assist you further. ^DL 
@480429 Greetings, Thank you for reaching out to us. We would like to understand more about the issue in order to assist you further. (1/3) 
@480429 We would like to request to share the system service tag, registered owner's name, and email id along with a brief description (2/3)","[CUSTOMER] Hi, Hope you are doing well! Please get back via DM to us with the details asked earlier and we can assist you further. 
[CUSTOMER] Greetings, Thank you for reaching out to us. We would like to understand more about the issue in order to assist you further. 
[CUSTOMER] We would like to request to share the system service tag, registered owner's name, and email id along with a brief description",True,5,True,"Customer: @DellCares my dell pc 3542 showing auto. Search pop up. Win7. How to resolve that. Plz help.
DellSupport: [CUSTOMER] Hi, Hope you are doing well! Please get back via DM to us with the details asked earlier and we can assist you further.
DellSupport: [CUSTOMER] Greetings, Thank you for reaching out to us. We would like to understand more about the issue in order to assist you further.
DellSupport: [CUSTOMER] We would like to request to share the system service tag, registered owner's name, and email id along with a brief description
DellSupport: [CUSTOMER] about the issue via DM so that we can check and get back to you. To locate the service tag [URL]",WARRANTY_SERVICE_TAG
