conversation_id,root_tweet_id,customer_id,created_at,customer_message_raw,customer_message_clean,brand_response_raw,brand_response_clean,has_brand_response,turn_count,has_multiple_turns,full_transcript,intent
apple_conv_149959,149959,150187,Fri Nov 24 13:39:55 +0000 2017,Apple Face ID isn’t too secure on the iPhoneX . My non-identical twin just managed to access my phone! @8495 @AppleSupport @115858 #fail #apple #iphoneX #security #FaceID,Apple Face ID isn’t too secure on the iPhoneX . My non-identical twin just managed to access my phone! [CUSTOMER] [USER] [CUSTOMER] #fail #apple #iphoneX #security #FaceID,"@150187 We've got your DM's, and we look forward to working with you there.","[CUSTOMER] We've got your DM's, and we look forward to working with you there.",True,2,False,"Customer: Apple Face ID isn’t too secure on the iPhoneX . My non-identical twin just managed to access my phone! [CUSTOMER] [USER] [CUSTOMER] #fail #apple #iphoneX #security #FaceID
AppleSupport: [CUSTOMER] We've got your DM's, and we look forward to working with you there.",GENERAL_INQUIRY_FEEDBACK
apple_conv_149964,149964,118246,Fri Nov 24 13:31:14 +0000 2017,"It happened again, @AppleSupport. Meters counter stucks on 4000m https://t.co/pWN51vrCoU","It happened again, [USER]. Meters counter stucks on 4000m [URL]","@118246 Hi. We are here to help. To get started what version of OS do you have? 
@118246 Thanks for that info. Let's go ahead and next get your iPhone fully up-to-date onto iOS 11.1.2. Also, when re-pairing your iPhone to your Apple Watch did you restore your backup or setup as new? 
@118246 Let's go ahead and get your iPhone fully up-to-date, restart both devices, and then test things out further then. DM us your results. https://t.co/GDrqU22YpT","[CUSTOMER] Hi. We are here to help. To get started what version of OS do you have? 
[CUSTOMER] Thanks for that info. Let's go ahead and next get your iPhone fully up-to-date onto iOS 11.1.2. Also, when re-pairing your iPhone to your Apple Watch did you restore your backup or setup as new? 
[CUSTOMER] Let's go ahead and get your iPhone fully up-to-date, restart both devices, and then test things out further then. DM us your results. [URL]",True,10,True,"Customer: It happened again, [USER]. Meters counter stucks on 4000m [URL]
AppleSupport: [CUSTOMER] Hi. We are here to help. To get started what version of OS do you have?
Customer: [USER] iOS 11.1.1 watchOS 4.1 But it happened for the first time a while ago [URL] in that opportunity I followed your tips (unpair, repair, etc)
AppleSupport: [CUSTOMER] Thanks for that info. Let's go ahead and next get your iPhone fully up-to-date onto iOS 11.1.2. Also, when re-pairing your iPhone to your Apple Watch did you restore your backup or setup as new?
Customer: [USER] Restored backup. I’m afraid if I configure as new I will lose all my training/health data. Am I right?
AppleSupport: [CUSTOMER] Let's go ahead and get your iPhone fully up-to-date, restart both devices, and then test things out further then. DM us your results. [URL]
Customer: [USER] Ok but I will test them with the next training on Monday
AppleSupport: [CUSTOMER] That's great, please keep us posted.
Customer: [USER] Went training today. So far so good 👍
AppleSupport: [CUSTOMER] Fantastic to hear! Thanks for letting us know.",ACCOUNT_ICLOUD_SECURITY
apple_conv_149974,149974,150188,Fri Nov 24 13:11:01 +0000 2017,@AppleSupport I can’t set up my new iPhone 8 because it won’t verify iOS 11.1.2. What should I do?,[USER] I can’t set up my new iPhone 8 because it won’t verify iOS 11.1.2. What should I do?,"@150188 Hey there. Congratulations on your new iPhone 8, and we'll be happy to help get it updated and ready to use! To start, check out these steps: https://t.co/duYWwlmIVH Let us know if the issue persists, DM us and we'll go from there. https://t.co/GDrqU22YpT","[CUSTOMER] Hey there. Congratulations on your new iPhone 8, and we'll be happy to help get it updated and ready to use! To start, check out these steps: [URL] Let us know if the issue persists, DM us and we'll go from there. [URL]",True,2,False,"Customer: [USER] I can’t set up my new iPhone 8 because it won’t verify iOS 11.1.2. What should I do?
AppleSupport: [CUSTOMER] Hey there. Congratulations on your new iPhone 8, and we'll be happy to help get it updated and ready to use! To start, check out these steps: [URL] Let us know if the issue persists, DM us and we'll go from there. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_149977,149977,150189,Fri Nov 24 12:09:58 +0000 2017,I’ve restarted my phone and it still has the same issue. My back camera is pitch black but my front camera works just fine. HELP ☹️ @AppleSupport  @115858 https://t.co/FpJDQUc5er,I’ve restarted my phone and it still has the same issue. My back camera is pitch black but my front camera works just fine. HELP ☹️ [USER] [CUSTOMER] [URL],"@150189 Hi. We are here to help. Send us a DM, and we’ll take a look into this https://t.co/GDrqU22YpT","[CUSTOMER] Hi. We are here to help. Send us a DM, and we’ll take a look into this [URL]",True,3,True,"Customer: I’ve restarted my phone and it still has the same issue. My back camera is pitch black but my front camera works just fine. HELP ☹️ [USER] [CUSTOMER] [URL]
AppleSupport: [CUSTOMER] Hi. We are here to help. Send us a DM, and we’ll take a look into this [URL]
Customer: [USER] Done! :)",GENERAL_INQUIRY_FEEDBACK
apple_conv_149980,149980,150190,Fri Nov 24 13:28:28 +0000 2017,"@AppleSupport My phone is stuck on restart screen, please help :(","[USER] My phone is stuck on restart screen, please help :(","@150190 Having your phone work great is our goal and we're happy to help. To make sure we've got it correct, the phone is showing the Apple Logo correct? DM us that information and we'll get to work sorting this out. https://t.co/GDrqU22YpT","[CUSTOMER] Having your phone work great is our goal and we're happy to help. To make sure we've got it correct, the phone is showing the Apple Logo correct? DM us that information and we'll get to work sorting this out. [URL]",True,2,False,"Customer: [USER] My phone is stuck on restart screen, please help :(
AppleSupport: [CUSTOMER] Having your phone work great is our goal and we're happy to help. To make sure we've got it correct, the phone is showing the Apple Logo correct? DM us that information and we'll get to work sorting this out. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_149986,149986,150191,Fri Nov 24 12:55:01 +0000 2017,"Despite the fact that my Bluetooth never seems to be “off”, iOS 11 has completely slowed my phone and I’m suffering battery drain on a new battery? @AppleSupport @115858","Despite the fact that my Bluetooth never seems to be “off”, iOS 11 has completely slowed my phone and I’m suffering battery drain on a new battery? [USER] [CUSTOMER]",@150191 We understand how important it is for your iPhone to perform adequately. We're here to assist. Please meet us in DM to proceed. https://t.co/GDrqU22YpT,[CUSTOMER] We understand how important it is for your iPhone to perform adequately. We're here to assist. Please meet us in DM to proceed. [URL],True,2,False,"Customer: Despite the fact that my Bluetooth never seems to be “off”, iOS 11 has completely slowed my phone and I’m suffering battery drain on a new battery? [USER] [CUSTOMER]
AppleSupport: [CUSTOMER] We understand how important it is for your iPhone to perform adequately. We're here to assist. Please meet us in DM to proceed. [URL]",BATTERY_POWER_CHARGING
apple_conv_149988,149988,150192,Fri Nov 24 12:49:31 +0000 2017,"Hi @AppleSupport it's this time of year again, Tunisia spam calls. CanI block a full country code/area code on an iPhone? AFAIK, I can only block specific numbers on my iphone but they keep changing suffixes.","Hi [USER] it's this time of year again, Tunisia spam calls. CanI block a full country code/area code on an iPhone? AFAIK, I can only block specific numbers on my iphone but they keep changing suffixes.","@150192 Spam calls can be a pain, but we've got steps that can help alleviate what you're seeing. While we can't block like you are wanting in iOS itself, there are third party apps that can help block these calls. Check out steps on that here: https://t.co/l196mimriF","[CUSTOMER] Spam calls can be a pain, but we've got steps that can help alleviate what you're seeing. While we can't block like you are wanting in iOS itself, there are third party apps that can help block these calls. Check out steps on that here: [URL]",True,2,False,"Customer: Hi [USER] it's this time of year again, Tunisia spam calls. CanI block a full country code/area code on an iPhone? AFAIK, I can only block specific numbers on my iphone but they keep changing suffixes.
AppleSupport: [CUSTOMER] Spam calls can be a pain, but we've got steps that can help alleviate what you're seeing. While we can't block like you are wanting in iOS itself, there are third party apps that can help block these calls. Check out steps on that here: [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_149990,149990,150193,Fri Nov 24 12:58:41 +0000 2017,"It’s ridiculous how much my iPhone lags after the update. Seriously, does this get better at any point? 😩😩 @AppleSupport","It’s ridiculous how much my iPhone lags after the update. Seriously, does this get better at any point? 😩😩 [USER]","@150193 Hi. We definitely know that the performance of your device is important and would like to help. Send us a DM, and we'll take a look into this. Thanks https://t.co/GDrqU22YpT","[CUSTOMER] Hi. We definitely know that the performance of your device is important and would like to help. Send us a DM, and we'll take a look into this. Thanks [URL]",True,2,False,"Customer: It’s ridiculous how much my iPhone lags after the update. Seriously, does this get better at any point? 😩😩 [USER]
AppleSupport: [CUSTOMER] Hi. We definitely know that the performance of your device is important and would like to help. Send us a DM, and we'll take a look into this. Thanks [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_149994,149994,150194,Fri Nov 24 13:05:03 +0000 2017,@150195 guys I am seeing low accuracy gps results with Series 3 iWatch as below the return route shows me veering way of course - signal strength was full is this a known issue ? @AppleSupport #iwatchgps #iwatchseries3 https://t.co/P4TYyIvsix,[CUSTOMER] guys I am seeing low accuracy gps results with Series 3 iWatch as below the return route shows me veering way of course - signal strength was full is this a known issue ? [USER] #iwatchgps #iwatchseries3 [URL],"@150194 We know how important GPS accuracy is and want to help.  What version of watchOS is on this Apple Watch?  Also, what version is on the iPhone? 
@150194 Let's calibrate your watch for better accuracy.  Here's how:  https://t.co/rhTgi5kLq8 
@150194 Thanks for checking. When did this issue first start? Join us in DM with your current location, we can continue gathering details there. https://t.co/GDrqU22YpT","[CUSTOMER] We know how important GPS accuracy is and want to help. What version of watchOS is on this Apple Watch? Also, what version is on the iPhone? 
[CUSTOMER] Let's calibrate your watch for better accuracy. Here's how: [URL] 
[CUSTOMER] Thanks for checking. When did this issue first start? Join us in DM with your current location, we can continue gathering details there. [URL]",True,6,True,"Customer: [CUSTOMER] guys I am seeing low accuracy gps results with Series 3 iWatch as below the return route shows me veering way of course - signal strength was full is this a known issue ? [USER] #iwatchgps #iwatchseries3 [URL]
AppleSupport: [CUSTOMER] We know how important GPS accuracy is and want to help. What version of watchOS is on this Apple Watch? Also, what version is on the iPhone?
Customer: [USER] Hi guys i am running on version 4.0 watch os and iphone os - 11.1.2 so the most current on both
AppleSupport: [CUSTOMER] Let's calibrate your watch for better accuracy. Here's how: [URL]
Customer: [USER] Hi all the settings quoted there are enabled bearing in mind it is a series 3 I am using as well
AppleSupport: [CUSTOMER] Thanks for checking. When did this issue first start? Join us in DM with your current location, we can continue gathering details there. [URL]",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_149999,149999,150196,Fri Nov 24 13:22:59 +0000 2017,. @AppleSupport what is the twitter handle for the Apple Developer Support program?,. [USER] what is the twitter handle for the Apple Developer Support program?,"@150196 We'll be happy to get you pointed in the right direction. To connect with Apple Developer Support, check out this link: https://t.co/MN29maiV1D","[CUSTOMER] We'll be happy to get you pointed in the right direction. To connect with Apple Developer Support, check out this link: [URL]",True,2,False,"Customer: . [USER] what is the twitter handle for the Apple Developer Support program?
AppleSupport: [CUSTOMER] We'll be happy to get you pointed in the right direction. To connect with Apple Developer Support, check out this link: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_150001,150001,150197,Fri Nov 24 12:50:15 +0000 2017,Thanks fir 11.2 @AppleSupport. My phone battery went from 100 to dead in 45 mins. 😡😡🤬🤬🤬🤬,Thanks fir 11.2 [USER]. My phone battery went from 100 to dead in 45 mins. 😡😡🤬🤬🤬🤬,"@150197 We want your battery working at its best after an update. Meet us in DM with some details, such as which iPhone you have and which country you're located in, and we'll take a look. https://t.co/GDrqU22YpT","[CUSTOMER] We want your battery working at its best after an update. Meet us in DM with some details, such as which iPhone you have and which country you're located in, and we'll take a look. [URL]",True,2,False,"Customer: Thanks fir 11.2 [USER]. My phone battery went from 100 to dead in 45 mins. 😡😡🤬🤬🤬🤬
AppleSupport: [CUSTOMER] We want your battery working at its best after an update. Meet us in DM with some details, such as which iPhone you have and which country you're located in, and we'll take a look. [URL]",BATTERY_POWER_CHARGING
apple_conv_150005,150005,150199,Fri Nov 24 13:02:36 +0000 2017,Not impressed @AppleSupport!   Updated all IOS and Apps and battery is whizzing down in minutes!   Please get it sorted.,Not impressed [USER]! Updated all IOS and Apps and battery is whizzing down in minutes! Please get it sorted.,@150199 We'll do everything we can to assist. Has your device been updated all the way to iOS 11.1.2? Check these battery life tips and hit us in DM if they do not resolve the issue. https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT,[CUSTOMER] We'll do everything we can to assist. Has your device been updated all the way to iOS 11.1.2? Check these battery life tips and hit us in DM if they do not resolve the issue. [URL] [URL],True,2,False,"Customer: Not impressed [USER]! Updated all IOS and Apps and battery is whizzing down in minutes! Please get it sorted.
AppleSupport: [CUSTOMER] We'll do everything we can to assist. Has your device been updated all the way to iOS 11.1.2? Check these battery life tips and hit us in DM if they do not resolve the issue. [URL] [URL]",BATTERY_POWER_CHARGING
apple_conv_150010,150010,150201,Fri Nov 24 12:51:09 +0000 2017,@115858 @AppleSupport help pls,[CUSTOMER] [USER] help pls,"@150201 We'd love to help with this. First, we need some details: does the speaker work when listening to music or watching a video? What about while using speakerphone? Let us know more in DM, including which version of the operating system, and we'll get started. https://t.co/GDrqU22YpT","[CUSTOMER] We'd love to help with this. First, we need some details: does the speaker work when listening to music or watching a video? What about while using speakerphone? Let us know more in DM, including which version of the operating system, and we'll get started. [URL]",True,2,False,"Customer: [CUSTOMER] [USER] help pls
AppleSupport: [CUSTOMER] We'd love to help with this. First, we need some details: does the speaker work when listening to music or watching a video? What about while using speakerphone? Let us know more in DM, including which version of the operating system, and we'll get started. [URL]",HARDWARE_SCREEN_AUDIO
apple_conv_150013,150013,150202,Fri Nov 24 12:38:20 +0000 2017,My battery jus dropped from 90% to 8% in 20min wtfgo @AppleSupport,My battery jus dropped from 90% to 8% in 20min wtfgo [USER],@150202 We want to look into why this happened. DM us what iOS version you have in Settings &gt; General &gt; About and if you've had other battery related issues recently. We'll work with you there. https://t.co/GDrqU22YpT,[CUSTOMER] We want to look into why this happened. DM us what iOS version you have in Settings &gt; General &gt; About and if you've had other battery related issues recently. We'll work with you there. [URL],True,2,False,"Customer: My battery jus dropped from 90% to 8% in 20min wtfgo [USER]
AppleSupport: [CUSTOMER] We want to look into why this happened. DM us what iOS version you have in Settings &gt; General &gt; About and if you've had other battery related issues recently. We'll work with you there. [URL]",BATTERY_POWER_CHARGING
apple_conv_150016,150016,150203,Fri Nov 24 12:57:59 +0000 2017,@AppleSupport Why am I getting such pop up message? And when those songs will be available? https://t.co/svtOQR5mMw,[USER] Why am I getting such pop up message? And when those songs will be available? [URL],"@150203 Let's find out what's going on. Are you currently an Apple Music subscriber? 
@150203 Was this song previously available to you? Has the iTunes Store region changed or your physical location? Due to decisions by artists and other rights holders, not all songs may be available in all regions at the same time. 
@150203 Send us a DM and let us know what country you use in the iTunes Store. We'll take a closer look at this there. https://t.co/GDrqU22YpT","[CUSTOMER] Let's find out what's going on. Are you currently an Apple Music subscriber? 
[CUSTOMER] Was this song previously available to you? Has the iTunes Store region changed or your physical location? Due to decisions by artists and other rights holders, not all songs may be available in all regions at the same time. 
[CUSTOMER] Send us a DM and let us know what country you use in the iTunes Store. We'll take a closer look at this there. [URL]",True,6,True,"Customer: [USER] Why am I getting such pop up message? And when those songs will be available? [URL]
AppleSupport: [CUSTOMER] Let's find out what's going on. Are you currently an Apple Music subscriber?
Customer: [USER] Yes I am
AppleSupport: [CUSTOMER] Was this song previously available to you? Has the iTunes Store region changed or your physical location? Due to decisions by artists and other rights holders, not all songs may be available in all regions at the same time.
Customer: [USER] Yes, it was available, I wasn’t changing neither iTunes Store nor physical location
AppleSupport: [CUSTOMER] Send us a DM and let us know what country you use in the iTunes Store. We'll take a closer look at this there. [URL]",APPSTORE_BILLING_SUBSCRIPTION
apple_conv_150023,150023,150205,Fri Nov 24 12:44:36 +0000 2017,"@AppleSupport issue with my daughters iphone,its asking for apple id and password but shes forgotten the password,icloud has locked her out of her icloud account,when she tries to reset the password it will only send an email to icloud which cant be accessed can you help please","[USER] issue with my daughters iphone,its asking for apple id and password but shes forgotten the password,icloud has locked her out of her icloud account,when she tries to reset the password it will only send an email to icloud which cant be accessed can you help please",@150205 Hi there. Check out this article for information about other ways to regain access to her account: https://t.co/fJnZYmbI9N Please DM if you have any questions. https://t.co/GDrqU22YpT,[CUSTOMER] Hi there. Check out this article for information about other ways to regain access to her account: [URL] Please DM if you have any questions. [URL],True,2,False,"Customer: [USER] issue with my daughters iphone,its asking for apple id and password but shes forgotten the password,icloud has locked her out of her icloud account,when she tries to reset the password it will only send an email to icloud which cant be accessed can you help please
AppleSupport: [CUSTOMER] Hi there. Check out this article for information about other ways to regain access to her account: [URL] Please DM if you have any questions. [URL]",ACCOUNT_ICLOUD_SECURITY
apple_conv_150025,150025,150206,Fri Nov 24 12:59:11 +0000 2017,When/why did apple silently get rid of the area in settings that allowed you to edit the settings of downloaded Apps? @AppleSupport,When/why did apple silently get rid of the area in settings that allowed you to edit the settings of downloaded Apps? [USER],@150206 Hi there. We're here to help you. Could you tell us which settings specifically that you're trying to edit? We'll do our best to get you pointed in the right direction.,[CUSTOMER] Hi there. We're here to help you. Could you tell us which settings specifically that you're trying to edit? We'll do our best to get you pointed in the right direction.,True,2,False,"Customer: When/why did apple silently get rid of the area in settings that allowed you to edit the settings of downloaded Apps? [USER]
AppleSupport: [CUSTOMER] Hi there. We're here to help you. Could you tell us which settings specifically that you're trying to edit? We'll do our best to get you pointed in the right direction.",GENERAL_INQUIRY_FEEDBACK
apple_conv_150029,150029,150207,Fri Nov 24 12:50:15 +0000 2017,@AppleSupport reported green vertical line issue Monday 20th. Was told I’d have a resolution by today with a replacement phone. Now told I have to travel 1.5 hrs to an Apple Store in the hope of a walk-in appointment??? This is a £1000 iPhone X ....  very disappointed,[USER] reported green vertical line issue Monday 20th. Was told I’d have a resolution by today with a replacement phone. Now told I have to travel 1.5 hrs to an Apple Store in the hope of a walk-in appointment??? This is a £1000 iPhone X .... very disappointed,"@150207 Let's check into available options to get you back on track with your new iPhone X. Meet us in DM, please. https://t.co/GDrqU22YpT","[CUSTOMER] Let's check into available options to get you back on track with your new iPhone X. Meet us in DM, please. [URL]",True,4,True,"Customer: [USER] reported green vertical line issue Monday 20th. Was told I’d have a resolution by today with a replacement phone. Now told I have to travel 1.5 hrs to an Apple Store in the hope of a walk-in appointment??? This is a £1000 iPhone X .... very disappointed
Customer: [USER] Senior advisor on Monday told me I’d be sent a replacement phone, so I’d not be without a phone. I thought [CUSTOMER] we’re better than this.
AppleSupport: [CUSTOMER] Let's check into available options to get you back on track with your new iPhone X. Meet us in DM, please. [URL]
Customer: [USER] [USER] message sent",GENERAL_INQUIRY_FEEDBACK
apple_conv_150032,150032,150208,Fri Nov 24 12:59:41 +0000 2017,So apparently blue tooth doesn’t work on the iPhone X @AppleSupport. Maybe I should’ve stuck with Samsung.,So apparently blue tooth doesn’t work on the iPhone X [USER]. Maybe I should’ve stuck with Samsung.,"@150208 Try out the steps in the following article for your Bluetooth: https://t.co/JMbUWh4fsj

If you're still having issues, let us know via DM. We're here to help and make sure your able to connect your device when needed. https://t.co/GDrqU22YpT","[CUSTOMER] Try out the steps in the following article for your Bluetooth: [URL] If you're still having issues, let us know via DM. We're here to help and make sure your able to connect your device when needed. [URL]",True,2,False,"Customer: So apparently blue tooth doesn’t work on the iPhone X [USER]. Maybe I should’ve stuck with Samsung.
AppleSupport: [CUSTOMER] Try out the steps in the following article for your Bluetooth: [URL] If you're still having issues, let us know via DM. We're here to help and make sure your able to connect your device when needed. [URL]",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_150038,150038,150210,Fri Nov 24 12:33:02 +0000 2017,"@applesupport my ip6 never did the ""I"" autocorrect thing until AFTER your last update. test test test release, not release fix fix fix, which seems to be your M.O. lately. this @125607 ad does make me wonder if i'm somewhere along this timeline https://t.co/K0Cyrduvzv","[USER] my ip6 never did the ""I"" autocorrect thing until AFTER your last update. test test test release, not release fix fix fix, which seems to be your M.O. lately. this [CUSTOMER] ad does make me wonder if i'm somewhere along this timeline [URL]","@150210 Please be sure you've got iOS 11.1.2 installed and if so, let's meet up in DM so we can look into the issue further. You can reach us at the link below. https://t.co/GDrqU22YpT","[CUSTOMER] Please be sure you've got iOS 11.1.2 installed and if so, let's meet up in DM so we can look into the issue further. You can reach us at the link below. [URL]",True,2,False,"Customer: [USER] my ip6 never did the ""I"" autocorrect thing until AFTER your last update. test test test release, not release fix fix fix, which seems to be your M.O. lately. this [CUSTOMER] ad does make me wonder if i'm somewhere along this timeline [URL]
AppleSupport: [CUSTOMER] Please be sure you've got iOS 11.1.2 installed and if so, let's meet up in DM so we can look into the issue further. You can reach us at the link below. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_150046,150046,150214,Fri Nov 24 11:24:26 +0000 2017,@AppleSupport can you help me with my nan to find her email address for ICloud  as she’s lost all of her photos and she’s really really upset about it 😭,[USER] can you help me with my nan to find her email address for ICloud as she’s lost all of her photos and she’s really really upset about it 😭,@150214 We know how important photos are and want to do everything we can to help. We recommend taking a look at the following article regarding finding your Nan's Apple ID: https://t.co/buxNpfhIIM,[CUSTOMER] We know how important photos are and want to do everything we can to help. We recommend taking a look at the following article regarding finding your Nan's Apple ID: [URL],True,2,False,"Customer: [USER] can you help me with my nan to find her email address for ICloud as she’s lost all of her photos and she’s really really upset about it 😭
AppleSupport: [CUSTOMER] We know how important photos are and want to do everything we can to help. We recommend taking a look at the following article regarding finding your Nan's Apple ID: [URL]",ACCOUNT_ICLOUD_SECURITY
apple_conv_150048,150048,150215,Fri Nov 24 12:36:52 +0000 2017,@AppleSupport why is my clock or notifications not coming up on my lock screen?,[USER] why is my clock or notifications not coming up on my lock screen?,"@150215 Hey there. We'll be happy to look into this with you. To start, send us a DM with the device you're experiencing this on and the iOS version it's running. We'll continue from there. https://t.co/GDrqU22YpT","[CUSTOMER] Hey there. We'll be happy to look into this with you. To start, send us a DM with the device you're experiencing this on and the iOS version it's running. We'll continue from there. [URL]",True,2,False,"Customer: [USER] why is my clock or notifications not coming up on my lock screen?
AppleSupport: [CUSTOMER] Hey there. We'll be happy to look into this with you. To start, send us a DM with the device you're experiencing this on and the iOS version it's running. We'll continue from there. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_150058,150058,150219,Fri Nov 24 12:17:41 +0000 2017,"I have been awake 35 minutes. I’ve used my @AppleSupport iPhone during that time, checking news and social media. It started with 100-percent power and now has 66 percent. This ‘great, new’ upgrade MUST be reason for power suck, right? Now, 65 percent...","I have been awake 35 minutes. I’ve used my [USER] iPhone during that time, checking news and social media. It started with 100-percent power and now has 66 percent. This ‘great, new’ upgrade MUST be reason for power suck, right? Now, 65 percent...","@150219 Let's take a look at your iPhone's battery together. DM us more info, including which model of iPhone you're using and which exact version of the operating system it's running, and we'll get started. https://t.co/GDrqU22YpT","[CUSTOMER] Let's take a look at your iPhone's battery together. DM us more info, including which model of iPhone you're using and which exact version of the operating system it's running, and we'll get started. [URL]",True,2,False,"Customer: I have been awake 35 minutes. I’ve used my [USER] iPhone during that time, checking news and social media. It started with 100-percent power and now has 66 percent. This ‘great, new’ upgrade MUST be reason for power suck, right? Now, 65 percent...
AppleSupport: [CUSTOMER] Let's take a look at your iPhone's battery together. DM us more info, including which model of iPhone you're using and which exact version of the operating system it's running, and we'll get started. [URL]",BATTERY_POWER_CHARGING
apple_conv_151407,151407,150573,Fri Nov 24 15:03:22 +0000 2017,I can’t fucking call nobody because the Phone Dialer is not working at all in my iPhone after iOS11 upgrade. Fix it @AppleSupport,I can’t fucking call nobody because the Phone Dialer is not working at all in my iPhone after iOS11 upgrade. Fix it [USER],@150573 Let's look into this together. Send us a DM with more information and the exact iOS version your iPhone is currently running. We'll meet you there. https://t.co/GDrqU22YpT,[CUSTOMER] Let's look into this together. Send us a DM with more information and the exact iOS version your iPhone is currently running. We'll meet you there. [URL],True,2,False,"Customer: I can’t fucking call nobody because the Phone Dialer is not working at all in my iPhone after iOS11 upgrade. Fix it [USER]
AppleSupport: [CUSTOMER] Let's look into this together. Send us a DM with more information and the exact iOS version your iPhone is currently running. We'll meet you there. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_151415,151415,150576,Fri Nov 24 14:56:15 +0000 2017,"@AppleSupport hello apple, i got a e-mail but i think its fake can you help me? https://t.co/JlIKNYnj6Y","[USER] hello apple, i got a e-mail but i think its fake can you help me? [URL]",@150576 We're here to help. This does not look to be official Apple correspondence. You can learn more about phishing attempts and how to avoid them here: https://t.co/LNMCdqt6fD,[CUSTOMER] We're here to help. This does not look to be official Apple correspondence. You can learn more about phishing attempts and how to avoid them here: [URL],True,2,False,"Customer: [USER] hello apple, i got a e-mail but i think its fake can you help me? [URL]
AppleSupport: [CUSTOMER] We're here to help. This does not look to be official Apple correspondence. You can learn more about phishing attempts and how to avoid them here: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_151418,151418,126844,Fri Nov 24 14:54:07 +0000 2017,"Ok, @AppleSupport, you're officially losing a customer. My iPhone 6s is useless since the ios update. Battery is dead within a couple hours. Why does this happen every time you update ios? So sick of this. I now have a useless phone.","Ok, [USER], you're officially losing a customer. My iPhone 6s is useless since the ios update. Battery is dead within a couple hours. Why does this happen every time you update ios? So sick of this. I now have a useless phone.",@126844 Let's work together on a solution to get your iPhone working properly again. Meet us in DM with your current iOS version to get started. https://t.co/GDrqU22YpT,[CUSTOMER] Let's work together on a solution to get your iPhone working properly again. Meet us in DM with your current iOS version to get started. [URL],True,3,True,"Customer: Ok, [USER], you're officially losing a customer. My iPhone 6s is useless since the ios update. Battery is dead within a couple hours. Why does this happen every time you update ios? So sick of this. I now have a useless phone.
AppleSupport: [CUSTOMER] Let's work together on a solution to get your iPhone working properly again. Meet us in DM with your current iOS version to get started. [URL]
Customer: [USER] [CUSTOMER] No, just cut this out, Apple. Many, many people have the same issue. Fix your IOS. Stop trying to force people towards new phones.",BATTERY_POWER_CHARGING
apple_conv_151426,151426,150578,Fri Nov 24 14:53:27 +0000 2017,@AppleSupport try to buy a product from your page like I've always done. The address on my card is different than the one I need the invoice for. No can do in your system. Fix that ASAP please... What with all those locks....,[USER] try to buy a product from your page like I've always done. The address on my card is different than the one I need the invoice for. No can do in your system. Fix that ASAP please... What with all those locks....,"@150578 We want to make sure you find a solution. Reach out to our Online Sales Team for help: https://t.co/RmFSlCBcIE 
@150578 Happy to help. We wish you a great holiday season. Take care!","[CUSTOMER] We want to make sure you find a solution. Reach out to our Online Sales Team for help: [URL] 
[CUSTOMER] Happy to help. We wish you a great holiday season. Take care!",True,5,True,"Customer: [USER] try to buy a product from your page like I've always done. The address on my card is different than the one I need the invoice for. No can do in your system. Fix that ASAP please... What with all those locks....
Customer: [USER] My new iPad is hurtin'..... =(
AppleSupport: [CUSTOMER] We want to make sure you find a solution. Reach out to our Online Sales Team for help: [URL]
Customer: [USER] Thanks, I did! You rock!!!
AppleSupport: [CUSTOMER] Happy to help. We wish you a great holiday season. Take care!",GENERAL_INQUIRY_FEEDBACK
apple_conv_151429,151429,150579,Fri Nov 24 14:26:08 +0000 2017,@AppleSupport Battery life on my iPad has been drastically reduced with latest iOS 11.1.2 update,[USER] Battery life on my iPad has been drastically reduced with latest iOS 11.1.2 update,@150579 Having great battery life is very important. Join us in DM and together we'll look into this issue. Click here: https://t.co/GDrqU22YpT,[CUSTOMER] Having great battery life is very important. Join us in DM and together we'll look into this issue. Click here: [URL],True,2,False,"Customer: [USER] Battery life on my iPad has been drastically reduced with latest iOS 11.1.2 update
AppleSupport: [CUSTOMER] Having great battery life is very important. Join us in DM and together we'll look into this issue. Click here: [URL]",BATTERY_POWER_CHARGING
