conversation_id,root_tweet_id,customer_id,created_at,customer_message_raw,customer_message_clean,brand_response_raw,brand_response_clean,has_brand_response,turn_count,has_multiple_turns,full_transcript,intent
apple_conv_336228,336228,196208,Sat Oct 07 19:39:50 +0000 2017,@AppleSupport @115858 is this a scam or not.... https://t.co/TbGiYOTkl6,[USER] [CUSTOMER] is this a scam or not.... [URL],"@196208 That's not from us. Check out https://t.co/LNMCdqt6fD for how to identify and report these types of messages. 
@196208 You're welcome. Have a great rest of your day.","[CUSTOMER] That's not from us. Check out [URL] for how to identify and report these types of messages. 
[CUSTOMER] You're welcome. Have a great rest of your day.",True,4,True,"Customer: [USER] [CUSTOMER] is this a scam or not.... [URL]
AppleSupport: [CUSTOMER] That's not from us. Check out [URL] for how to identify and report these types of messages.
Customer: [USER] Thank you! 😊
AppleSupport: [CUSTOMER] You're welcome. Have a great rest of your day.",GENERAL_INQUIRY_FEEDBACK
apple_conv_300643,300643,187681,Fri Oct 06 17:26:36 +0000 2017,@115858 @AppleSupport The back button is kinda feeling sticky and not working well as before.,[CUSTOMER] [USER] The back button is kinda feeling sticky and not working well as before.,"@187681 We'd like to assist. What device and software version are you using? Also, what country are you in? 
@187681 We've recently released iOS 11.0.2. Be sure to update, and let us know if your still having issues with the back button. 
@187681 Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to assist. What device and software version are you using? Also, what country are you in? 
[CUSTOMER] We've recently released iOS 11.0.2. Be sure to update, and let us know if your still having issues with the back button. 
[CUSTOMER] Let's take this to DM and we'll explore ways to provide you assistance. [URL]",True,6,True,"Customer: [CUSTOMER] [USER] The back button is kinda feeling sticky and not working well as before.
AppleSupport: [CUSTOMER] We'd like to assist. What device and software version are you using? Also, what country are you in?
Customer: [USER] Device: iPhone 7 plus Software version: ios 11.0.1 Country: India
AppleSupport: [CUSTOMER] We've recently released iOS 11.0.2. Be sure to update, and let us know if your still having issues with the back button.
Customer: [USER] Yes, my current software is 11.0.2. This back button stickiness has basically started after ios 11. Also the deep linking b/n apps. Thanks.
AppleSupport: [CUSTOMER] Let's take this to DM and we'll explore ways to provide you assistance. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_35971,35971,123825,Wed Nov 01 13:47:42 +0000 2017,Another pointless call with @115858 &amp; @AppleSupport disgusting customer service with no care for their customers!!! Who can I complain to?!😡,Another pointless call with [CUSTOMER] &amp; [USER] disgusting customer service with no care for their customers!!! Who can I complain to?!😡,"@123825 We'd like to hear more about your experience. Go ahead and DM us more details here: https://t.co/GDrqU22YpT 
@123825 We'd like to hear more about your experience. Reach out to us in DM. https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to hear more about your experience. Go ahead and DM us more details here: [URL] 
[CUSTOMER] We'd like to hear more about your experience. Reach out to us in DM. [URL]",True,4,True,"Customer: Another pointless call with [CUSTOMER] &amp; [USER] disgusting customer service with no care for their customers!!! Who can I complain to?!😡
AppleSupport: [CUSTOMER] We'd like to hear more about your experience. Go ahead and DM us more details here: [URL]
Customer: [USER] Thanks for coming back to me this time but will it achieve anything?!? I’m still in the same position I was in 4 months ago!!! #frustrated
AppleSupport: [CUSTOMER] We'd like to hear more about your experience. Reach out to us in DM. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_285731,285731,184070,Fri Oct 06 07:45:23 +0000 2017,"@AppleSupport Will Aperture work on MacOS Sierra, on an early 2009 iMac?","[USER] Will Aperture work on MacOS Sierra, on an early 2009 iMac?",@184070 Great question! Here are the technical specifications for Aperture: https://t.co/cpHWF8dfYJ,[CUSTOMER] Great question! Here are the technical specifications for Aperture: [URL],True,2,False,"Customer: [USER] Will Aperture work on MacOS Sierra, on an early 2009 iMac?
AppleSupport: [CUSTOMER] Great question! Here are the technical specifications for Aperture: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_367523,367523,203059,Sun Oct 08 19:41:06 +0000 2017,@AppleSupport iMessage; latest iOS version not finding contacts...thoughts?,[USER] iMessage; latest iOS version not finding contacts...thoughts?,@203059 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,[CUSTOMER] Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL],True,2,False,"Customer: [USER] iMessage; latest iOS version not finding contacts...thoughts?
AppleSupport: [CUSTOMER] Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_297427,297427,186841,Fri Oct 06 16:21:43 +0000 2017,Havnt used twitter in years-came just to tweet @115858 #iOS11 =worst software ever! Cant even use my phone-shorting AAPL stock! @AppleSupport,Havnt used twitter in years-came just to tweet [CUSTOMER] #iOS11 =worst software ever! Cant even use my phone-shorting AAPL stock! [USER],@186841 We're here for you. Please DM us what's going on and we'll do everything we can to help. https://t.co/GDrqU22YpT,[CUSTOMER] We're here for you. Please DM us what's going on and we'll do everything we can to help. [URL],True,2,False,"Customer: Havnt used twitter in years-came just to tweet [CUSTOMER] #iOS11 =worst software ever! Cant even use my phone-shorting AAPL stock! [USER]
AppleSupport: [CUSTOMER] We're here for you. Please DM us what's going on and we'll do everything we can to help. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_361746,361746,201677,Sun Oct 08 15:44:03 +0000 2017,@AppleSupport Why isn't ios 11.0.2 available on the iphone 5c?????,[USER] Why isn't ios 11.0.2 available on the iphone 5c?????,@201677 It looks like that device wasn't compatible with iOS 11. Find out more here: https://t.co/LVMJqqcDhs,[CUSTOMER] It looks like that device wasn't compatible with iOS 11. Find out more here: [URL],True,3,True,"Customer: [USER] Why isn't ios 11.0.2 available on the iphone 5c?????
AppleSupport: [CUSTOMER] It looks like that device wasn't compatible with iOS 11. Find out more here: [URL]
Customer: [USER] Why isn't my phone compatible???",IOS_UPDATE_SYSTEM_CRASH
apple_conv_33355,33355,123376,Wed Nov 01 07:00:47 +0000 2017,"@AppleSupport (Saurabh at Singapore, kindly get in touch with your team to brief what you said, they are coming up with new stories #macbook","[USER] (Saurabh at Singapore, kindly get in touch with your team to brief what you said, they are coming up with new stories #macbook",@123376 We'd like to hear more about this complaint. DM us with more details at the link below please. https://t.co/GDrqU22YpT,[CUSTOMER] We'd like to hear more about this complaint. DM us with more details at the link below please. [URL],True,2,False,"Customer: [USER] (Saurabh at Singapore, kindly get in touch with your team to brief what you said, they are coming up with new stories #macbook
AppleSupport: [CUSTOMER] We'd like to hear more about this complaint. DM us with more details at the link below please. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_15719,15719,119458,Wed Nov 01 03:01:57 +0000 2017,Actualize a iOS 11.1 y sobrecalienta el equipo @1048 @119459 @119460 @AppleSupport,Actualize a iOS 11.1 y sobrecalienta el equipo [CUSTOMER] [CUSTOMER] [CUSTOMER] [USER],@119458 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,[CUSTOMER] We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL],True,2,False,"Customer: Actualize a iOS 11.1 y sobrecalienta el equipo [CUSTOMER] [CUSTOMER] [CUSTOMER] [USER]
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_196192,196192,162163,Wed Oct 04 22:08:51 +0000 2017,An iPhone that I bought 5 months ago shouldn't have its battery go from 100 to 93 in 12 MINUTES. What the hell! #ios11 @115858 @AppleSupport,An iPhone that I bought 5 months ago shouldn't have its battery go from 100 to 93 in 12 MINUTES. What the hell! #ios11 [CUSTOMER] [USER],@162163 We'd be happy to assist with your iPhone today. Send us a DM to get started. https://t.co/GDrqU22YpT,[CUSTOMER] We'd be happy to assist with your iPhone today. Send us a DM to get started. [URL],True,3,True,"Customer: An iPhone that I bought 5 months ago shouldn't have its battery go from 100 to 93 in 12 MINUTES. What the hell! #ios11 [CUSTOMER] [USER]
AppleSupport: [CUSTOMER] We'd be happy to assist with your iPhone today. Send us a DM to get started. [URL]
Customer: [USER] Awesome, thanks, I already did :)",BATTERY_POWER_CHARGING
apple_conv_84211,84211,134521,Thu Nov 30 07:01:15 +0000 2017,"And this is what happens when I try to start the computer in recovery mode or, well, any other mode. @AppleSupport https://t.co/XvnpDFGWjG","And this is what happens when I try to start the computer in recovery mode or, well, any other mode. [USER] [URL]","@134521 We're here to help. First, let's try an SMC reset: https://t.co/FYojVXHuwn If that doesn't help, DM us more info using the following link, including the model of computer and the version of the operating system, and we'll team up to get it running again. https://t.co/GDrqU22YpT","[CUSTOMER] We're here to help. First, let's try an SMC reset: [URL] If that doesn't help, DM us more info using the following link, including the model of computer and the version of the operating system, and we'll team up to get it running again. [URL]",True,2,False,"Customer: And this is what happens when I try to start the computer in recovery mode or, well, any other mode. [USER] [URL]
AppleSupport: [CUSTOMER] We're here to help. First, let's try an SMC reset: [URL] If that doesn't help, DM us more info using the following link, including the model of computer and the version of the operating system, and we'll team up to get it running again. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_292373,292373,185632,Fri Oct 06 14:47:12 +0000 2017,@AppleSupport Why has the iOS 11 update slowed my iPhone and iPad down??? 😖,[USER] Why has the iOS 11 update slowed my iPhone and iPad down??? 😖,"@185632 We'd like to help. Which iOS version did you update to on both devices? 
@185632 Got it. Let's meet in DM to investigate this. https://t.co/GDrqU2kzhr","[CUSTOMER] We'd like to help. Which iOS version did you update to on both devices? 
[CUSTOMER] Got it. Let's meet in DM to investigate this. [URL]",True,4,True,"Customer: [USER] Why has the iOS 11 update slowed my iPhone and iPad down??? 😖
AppleSupport: [CUSTOMER] We'd like to help. Which iOS version did you update to on both devices?
Customer: [USER] 11.0.01 a few days ago, foolishly thought the 11.0.02 update would iron out the bugs, but still the same.
AppleSupport: [CUSTOMER] Got it. Let's meet in DM to investigate this. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_288470,288470,184718,Fri Oct 06 12:32:18 +0000 2017,Where is the auto brightness option in #iOS11 @AppleSupport ?? Do I have to manually increase and decrease the brightness?,Where is the auto brightness option in #iOS11 [USER] ?? Do I have to manually increase and decrease the brightness?,@184718 We'd love to help! Try these steps to find auto-brightness: https://t.co/gvy8yXCine,[CUSTOMER] We'd love to help! Try these steps to find auto-brightness: [URL],True,3,True,"Customer: Where is the auto brightness option in #iOS11 [USER] ?? Do I have to manually increase and decrease the brightness?
AppleSupport: [CUSTOMER] We'd love to help! Try these steps to find auto-brightness: [URL]
Customer: [USER] Thank you [USER] !! Appreciate your assistance :) 🤗😊",IOS_UPDATE_SYSTEM_CRASH
apple_conv_101228,101228,138151,Thu Nov 30 17:14:45 +0000 2017,"Dear god not again,@AppleSupport https://t.co/5Zf0Mnd6SI","Dear god not again,[USER] [URL]","@138151 We want to make sure your words and texts are coming out as expected. What version of the iOS software do you currently have installed on your device? You can find this in Settings &gt; General &gt; About.  

Please send a DM with this information so we can better assist. https://t.co/GDrqU22YpT",[CUSTOMER] We want to make sure your words and texts are coming out as expected. What version of the iOS software do you currently have installed on your device? You can find this in Settings &gt; General &gt; About. Please send a DM with this information so we can better assist. [URL],True,2,False,"Customer: Dear god not again,[USER] [URL]
AppleSupport: [CUSTOMER] We want to make sure your words and texts are coming out as expected. What version of the iOS software do you currently have installed on your device? You can find this in Settings &gt; General &gt; About. Please send a DM with this information so we can better assist. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_376027,376027,160932,Mon Oct 09 02:05:31 +0000 2017,@AppleSupport HELP DKSJSN https://t.co/d8uc1HyAPp,[USER] HELP DKSJSN [URL],@160932 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,[CUSTOMER] Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL],True,2,False,"Customer: [USER] HELP DKSJSN [URL]
AppleSupport: [CUSTOMER] Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_385695,385695,207301,Mon Oct 09 03:17:58 +0000 2017,@AppleSupport Currently on a 2TB iCloud account and having issues syncing between 2 macs. Any way to not downloading all my data on both?,[USER] Currently on a 2TB iCloud account and having issues syncing between 2 macs. Any way to not downloading all my data on both?,@207301 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,[CUSTOMER] We're here to help. Let's take this to DM so we can better assist you. [URL],True,2,False,"Customer: [USER] Currently on a 2TB iCloud account and having issues syncing between 2 macs. Any way to not downloading all my data on both?
AppleSupport: [CUSTOMER] We're here to help. Let's take this to DM so we can better assist you. [URL]",ACCOUNT_ICLOUD_SECURITY
apple_conv_3761,3761,116620,Tue Oct 31 23:04:42 +0000 2017,Listen I’m having issues with my phone so like can you @ me so we can talk @AppleSupport,Listen I’m having issues with my phone so like can you @ me so we can talk [USER],@116620 We're here to help. Send us a DM with the issue and we'll follow up from there. https://t.co/GDrqU22YpT,[CUSTOMER] We're here to help. Send us a DM with the issue and we'll follow up from there. [URL],True,2,False,"Customer: Listen I’m having issues with my phone so like can you @ me so we can talk [USER]
AppleSupport: [CUSTOMER] We're here to help. Send us a DM with the issue and we'll follow up from there. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_339727,339727,197132,Sat Oct 07 22:04:52 +0000 2017,Never thought I would get this rude customer service with Apple! Especially coming from a huge money making company. @AppleSupport,Never thought I would get this rude customer service with Apple! Especially coming from a huge money making company. [USER],@197132 We'd like to know more about your experience. Send us the details via DM; we'll meet up with you there. https://t.co/GDrqU22YpT,[CUSTOMER] We'd like to know more about your experience. Send us the details via DM; we'll meet up with you there. [URL],True,2,False,"Customer: Never thought I would get this rude customer service with Apple! Especially coming from a huge money making company. [USER]
AppleSupport: [CUSTOMER] We'd like to know more about your experience. Send us the details via DM; we'll meet up with you there. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_51647,51647,127596,Wed Nov 01 17:47:04 +0000 2017,"@AppleSupport 
Bluetooth connectivity issues after updating iOS",[USER] Bluetooth connectivity issues after updating iOS,@127596 We want to help.  Are you updated to iOS 11.1?  What are you experiencing with Bluetooth?,[CUSTOMER] We want to help. Are you updated to iOS 11.1? What are you experiencing with Bluetooth?,True,2,False,"Customer: [USER] Bluetooth connectivity issues after updating iOS
AppleSupport: [CUSTOMER] We want to help. Are you updated to iOS 11.1? What are you experiencing with Bluetooth?",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_441271,441271,219680,Fri Nov 03 22:09:44 +0000 2017,Why is this phone so hot? I JUST took it out the box @AppleSupport is this normal? #iPhoneX,Why is this phone so hot? I JUST took it out the box [USER] is this normal? #iPhoneX,@219680 Congratulations on your new iPhone. We can help. Do you notice this when doing anything specific with the device? DM us: https://t.co/GDrqU22YpT,[CUSTOMER] Congratulations on your new iPhone. We can help. Do you notice this when doing anything specific with the device? DM us: [URL],True,2,False,"Customer: Why is this phone so hot? I JUST took it out the box [USER] is this normal? #iPhoneX
AppleSupport: [CUSTOMER] Congratulations on your new iPhone. We can help. Do you notice this when doing anything specific with the device? DM us: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_265128,265128,179174,Fri Oct 06 00:52:48 +0000 2017,@AppleSupport why cant i stream youtube in 4 through safari smh,[USER] why cant i stream youtube in 4 through safari smh,"@179174 Let's help. To better assist, what currently happens when you try to play a video? 
@179174 Let's take a closer look. DM us what happens when you try to play those types of videos. https://t.co/GDrqU22YpT","[CUSTOMER] Let's help. To better assist, what currently happens when you try to play a video? 
[CUSTOMER] Let's take a closer look. DM us what happens when you try to play those types of videos. [URL]",True,4,True,"Customer: [USER] why cant i stream youtube in 4 through safari smh
AppleSupport: [CUSTOMER] Let's help. To better assist, what currently happens when you try to play a video?
Customer: [USER] I can’t stream YouTube in 4K through safari 🤦🏼‍♀️ like why not lol I spend all this money on an MBP who’s own browser cant support it lol
AppleSupport: [CUSTOMER] Let's take a closer look. DM us what happens when you try to play those types of videos. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_41558,41558,125136,Wed Nov 01 14:44:46 +0000 2017,@AppleSupport Can you pair 2 AirPods to one iCloud account?,[USER] Can you pair 2 AirPods to one iCloud account?,"@125136 Thanks for reaching out. We'd be happy to look into this with you. Send us a DM, and we can go from there. https://t.co/GDrqU22YpT","[CUSTOMER] Thanks for reaching out. We'd be happy to look into this with you. Send us a DM, and we can go from there. [URL]",True,2,False,"Customer: [USER] Can you pair 2 AirPods to one iCloud account?
AppleSupport: [CUSTOMER] Thanks for reaching out. We'd be happy to look into this with you. Send us a DM, and we can go from there. [URL]",ACCOUNT_ICLOUD_SECURITY
apple_conv_228441,228441,170452,Wed Nov 15 04:43:04 +0000 2017,Seriously why the fuck haven’t y’all fixed this “I️” thing @AppleSupport STEVE IS TURNING OVER IN HIS GRAAAAAVE,Seriously why the fuck haven’t y’all fixed this “I️” thing [USER] STEVE IS TURNING OVER IN HIS GRAAAAAVE,"@170452 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT 
@170452 No problem at all! Please let us know if you have any other issues or questions.","[CUSTOMER] An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: [URL] DM us if you still need help. [URL] 
[CUSTOMER] No problem at all! Please let us know if you have any other issues or questions.",True,4,True,"Customer: Seriously why the fuck haven’t y’all fixed this “I️” thing [USER] STEVE IS TURNING OVER IN HIS GRAAAAAVE
AppleSupport: [CUSTOMER] An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: [URL] DM us if you still need help. [URL]
Customer: [USER] I apologize. I’ve been busy and hadn’t been on twitter. I’m sure it would’ve been a big deal. No hard feelings? Xoxo
AppleSupport: [CUSTOMER] No problem at all! Please let us know if you have any other issues or questions.",IOS_UPDATE_SYSTEM_CRASH
apple_conv_105330,105330,139260,Thu Nov 30 18:21:24 +0000 2017,Why I can’t turn my WiFi button on? @AppleSupport,Why I can’t turn my WiFi button on? [USER],"@139260 We'd like to help. Please let us know in DM the device you are using, along with the software version it is running to start: https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to help. Please let us know in DM the device you are using, along with the software version it is running to start: [URL]",True,2,False,"Customer: Why I can’t turn my WiFi button on? [USER]
AppleSupport: [CUSTOMER] We'd like to help. Please let us know in DM the device you are using, along with the software version it is running to start: [URL]",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_323009,323009,192939,Sat Oct 07 07:04:36 +0000 2017,@AppleSupport Siri doesn’t seem to be as smart as it used to be. I just asked Siri what my mobile number was and it said I didn’t have a...,[USER] Siri doesn’t seem to be as smart as it used to be. I just asked Siri what my mobile number was and it said I didn’t have a...,"@192939 We’re here to help. Can you please tell us which version of iOS you are currently running? 
@192939 Got it. Next, please DM us so that we can continue troubleshooting together. https://t.co/GDrqU22YpT","[CUSTOMER] We’re here to help. Can you please tell us which version of iOS you are currently running? 
[CUSTOMER] Got it. Next, please DM us so that we can continue troubleshooting together. [URL]",True,4,True,"Customer: [USER] Siri doesn’t seem to be as smart as it used to be. I just asked Siri what my mobile number was and it said I didn’t have a...
AppleSupport: [CUSTOMER] We’re here to help. Can you please tell us which version of iOS you are currently running?
Customer: [USER] [URL]
AppleSupport: [CUSTOMER] Got it. Next, please DM us so that we can continue troubleshooting together. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_110872,110872,140658,Thu Nov 23 19:50:58 +0000 2017,Is it normal to update your #Mac #OS software and lose every single password? A little help here @AppleSupport…,Is it normal to update your #Mac #OS software and lose every single password? A little help here [USER]…,"@140658 We'd love to assist. Was a new password created as part of the update? Or a new user account? 
@140658 Are you using Safari to check you mail or the Mail application? Let us know in DM. https://t.co/GDrqU22YpT","[CUSTOMER] We'd love to assist. Was a new password created as part of the update? Or a new user account? 
[CUSTOMER] Are you using Safari to check you mail or the Mail application? Let us know in DM. [URL]",True,4,True,"Customer: Is it normal to update your #Mac #OS software and lose every single password? A little help here [USER]…
AppleSupport: [CUSTOMER] We'd love to assist. Was a new password created as part of the update? Or a new user account?
Customer: [USER] None of the above. I just tried to check my emails and a message popped up saying that the Mac couldn’t login to the email address and the account.
AppleSupport: [CUSTOMER] Are you using Safari to check you mail or the Mail application? Let us know in DM. [URL]",ACCOUNT_ICLOUD_SECURITY
apple_conv_333631,333631,195483,Sat Oct 07 17:51:00 +0000 2017,#ios11 is so bad my apple watch battery lasts longer than iPhone 7 plus #iphone @AppleSupport @115858 #ios11sucks,#ios11 is so bad my apple watch battery lasts longer than iPhone 7 plus #iphone [USER] [CUSTOMER] #ios11sucks,@195483 We want to get your battery working as you'd expect it to. Let's join up in a DM and investigate. https://t.co/GDrqU22YpT,[CUSTOMER] We want to get your battery working as you'd expect it to. Let's join up in a DM and investigate. [URL],True,2,False,"Customer: #ios11 is so bad my apple watch battery lasts longer than iPhone 7 plus #iphone [USER] [CUSTOMER] #ios11sucks
AppleSupport: [CUSTOMER] We want to get your battery working as you'd expect it to. Let's join up in a DM and investigate. [URL]",BATTERY_POWER_CHARGING
apple_conv_438063,438063,157944,Tue Oct 10 16:46:37 +0000 2017,@AppleSupport excuse me wtf is this I’m only using one thing https://t.co/LE7Vwp578f,[USER] excuse me wtf is this I’m only using one thing [URL],"@157944 Let's see what's going on. What is currently connected? Has the device been restarted? 
@157944 Are you connected by Bluetooth or USB? 
@157944 Alright. We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT","[CUSTOMER] Let's see what's going on. What is currently connected? Has the device been restarted? 
[CUSTOMER] Are you connected by Bluetooth or USB? 
[CUSTOMER] Alright. We'd be happy to look into this with you further. DM us using the link below and we'll go from there. [URL]",True,7,True,"Customer: [USER] excuse me wtf is this I’m only using one thing [URL]
AppleSupport: [CUSTOMER] Let's see what's going on. What is currently connected? Has the device been restarted?
Customer: [USER] it’s connected to my mom’s car, and yes. Twice.
AppleSupport: [CUSTOMER] Are you connected by Bluetooth or USB?
Customer: [USER] USB
Customer: [USER] i already dm’d you the answer to that question
AppleSupport: [CUSTOMER] Alright. We'd be happy to look into this with you further. DM us using the link below and we'll go from there. [URL]",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_62257,62257,130259,Wed Nov 01 20:52:38 +0000 2017,Why my iMessage &amp; FaceTime keep saying is waiting fo activation 😩@AppleSupport help me out,Why my iMessage &amp; FaceTime keep saying is waiting fo activation 😩[USER] help me out,"@130259 We'd love to help get those features working for you. Which device are you using, and what's the software version it's running?","[CUSTOMER] We'd love to help get those features working for you. Which device are you using, and what's the software version it's running?",True,2,False,"Customer: Why my iMessage &amp; FaceTime keep saying is waiting fo activation 😩[USER] help me out
AppleSupport: [CUSTOMER] We'd love to help get those features working for you. Which device are you using, and what's the software version it's running?",GENERAL_INQUIRY_FEEDBACK
apple_conv_409698,409698,212697,Mon Oct 09 22:48:45 +0000 2017,"@AppleSupport @115948 Any idea how to ban a specific artist from a radio station I made? Not just songs, but everything by that one jerk","[USER] [CUSTOMER] Any idea how to ban a specific artist from a radio station I made? Not just songs, but everything by that one jerk",@212697 Thanks for reaching out. The best way to fine-tune your custom stations is to use this article here: https://t.co/roAVzgPVpH,[CUSTOMER] Thanks for reaching out. The best way to fine-tune your custom stations is to use this article here: [URL],True,2,False,"Customer: [USER] [CUSTOMER] Any idea how to ban a specific artist from a radio station I made? Not just songs, but everything by that one jerk
AppleSupport: [CUSTOMER] Thanks for reaching out. The best way to fine-tune your custom stations is to use this article here: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_413129,413129,213607,Tue Oct 10 00:52:35 +0000 2017,"iOS 11.0.2 review on 6s+

battery drain ~1%/min
podcasts &amp; music randomly pause
podcasts app UI = unusable

@AppleSupport please fix",iOS 11.0.2 review on 6s+ battery drain ~1%/min podcasts &amp; music randomly pause podcasts app UI = unusable [USER] please fix,@213607 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,[CUSTOMER] We’re here to address your concerns. Let's team up in Direct Message using the link below. [URL],True,3,True,"Customer: iOS 11.0.2 review on 6s+ battery drain ~1%/min podcasts &amp; music randomly pause podcasts app UI = unusable [USER] please fix
Customer: [USER] also, slooooooooooow open folder/app—2 full sec count for animation, then boot begins
AppleSupport: [CUSTOMER] We’re here to address your concerns. Let's team up in Direct Message using the link below. [URL]",BATTERY_POWER_CHARGING
apple_conv_330470,330470,194672,Sat Oct 07 09:22:16 +0000 2017,"@AppleSupport I can't access Carpool Karaoke on my iPhone 7+ (ios 11.0.2) as it says explicit content, but I have restrictions off. Plz help","[USER] I can't access Carpool Karaoke on my iPhone 7+ (ios 11.0.2) as it says explicit content, but I have restrictions off. Plz help",@194672 Meet us in DM. We'll take a look further into this with you today. https://t.co/GDrqU22YpT,[CUSTOMER] Meet us in DM. We'll take a look further into this with you today. [URL],True,3,True,"Customer: [USER] I can't access Carpool Karaoke on my iPhone 7+ (ios 11.0.2) as it says explicit content, but I have restrictions off. Plz help
Customer: [USER] Issue is due to device management in which the workspace services(mdm account) has restricted explicit content, how can I unrestrict it?
AppleSupport: [CUSTOMER] Meet us in DM. We'll take a look further into this with you today. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_450359,450359,221755,Thu Nov 30 21:22:01 +0000 2017,@AppleSupport My battery drained from 100% to 20% in 3 hours on moderate use after updating from iOS 10 to iOS 11.1.2 . (7 plus). I never faced such issue when i was on iOS 10.,[USER] My battery drained from 100% to 20% in 3 hours on moderate use after updating from iOS 10 to iOS 11.1.2 . (7 plus). I never faced such issue when i was on iOS 10.,@221755 Thanks for letting us know about this. We want you to be able to rely on your battery and we're here to help. Please DM us about this battery issue and we'll continue there. https://t.co/GDrqU22YpT,[CUSTOMER] Thanks for letting us know about this. We want you to be able to rely on your battery and we're here to help. Please DM us about this battery issue and we'll continue there. [URL],True,2,False,"Customer: [USER] My battery drained from 100% to 20% in 3 hours on moderate use after updating from iOS 10 to iOS 11.1.2 . (7 plus). I never faced such issue when i was on iOS 10.
AppleSupport: [CUSTOMER] Thanks for letting us know about this. We want you to be able to rely on your battery and we're here to help. Please DM us about this battery issue and we'll continue there. [URL]",BATTERY_POWER_CHARGING
apple_conv_395636,395636,209636,Mon Oct 09 16:41:30 +0000 2017,@AppleSupport itni chutiya update kis gandu ne pass ki bc battery ki gand mar li bc,[USER] itni chutiya update kis gandu ne pass ki bc battery ki gand mar li bc,"@209636 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj 
@209636 We're here to help. Have you checked your settings since updating? https://t.co/XxEbE7Bhna DM us if it doesn't help. https://t.co/GDrqU22YpT","[CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL] 
[CUSTOMER] We're here to help. Have you checked your settings since updating? [URL] DM us if it doesn't help. [URL]",True,4,True,"Customer: [USER] itni chutiya update kis gandu ne pass ki bc battery ki gand mar li bc
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]
Customer: [USER] I mean who the hell made IOS 11 its draining battery life 😭
AppleSupport: [CUSTOMER] We're here to help. Have you checked your settings since updating? [URL] DM us if it doesn't help. [URL]",BATTERY_POWER_CHARGING
